CuspID,Origin_time,Record,Mw,MwUncert,TectClass,Mech,PreferredFaultPlane,Strike,Dip,Rake,Location,HypLat,HypLon,StationLat,StationLon,HypN,HypE,StationN,StationE,LENGTH_km,WIDTH_km,Repi_km,Rhyp_km,Rjb_km,Rrup_km,Rx_km,Ry_km,Rvol_km,HypDepth_km,ZTOR_km,HWFW,SiteCode,SiteClass1170,Vs30,Vs30Uncert,Tsite,TsiteUncert,Z1,Z1Uncertainty,Directivity,Pulse_or,Pulse_T,S_Trigger_Flag,fcButterHP,f_iniLP,fmin,fmax,References,f100.0000SA_Vert,f50.0000SA_Vert,f33.3333SA_Vert,f25.0000SA_Vert,f20.0000SA_Vert,f13.3333SA_Vert,f10.0000SA_Vert,f6.6667SA_Vert,f5.0000SA_Vert,f4.0000SA_Vert,f3.3333SA_Vert,f2.5000SA_Vert,f2.0000SA_Vert,f1.3333SA_Vert,f1.0000SA_Vert,f0.6667SA_Vert,f0.5000SA_Vert,f0.3333SA_Vert,f0.2500SA_Vert,f0.2000SA_Vert,f0.1333SA_Vert,f0.1000SA_Vert,PGA,PGV
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_ARPS,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-42.524,171.4079,5936641.99,2480951.79,5852454,2379193,3.9,3.9,131.91,160.64,130.34,158.83,-99999,-99999,0,91.37,89.73,nu,ARPS,D,333,Q3,1,Q2,120,Q3,0,-99999,-99999,0,0.6,18,1.02,18,Ristau2013&HarvardCMT,0.003699582,0.003833375,0.004091127,0.004611779,0.006376436,0.012343739,0.014507057,0.007528894,0.007563537,0.006547368,0.005799053,0.003474009,0.002251564,0.001365973,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.003666,0.00095
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_BTWS,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-41.3892,173.1285,5936641.99,2480951.79,5979723,2520736,3.9,3.9,58.61,108.61,57.11,107.21,-99999,-99999,0,91.37,89.73,nu,BTWS,D,210,Q3,0.7,Q3,40,Q3,0,-99999,-99999,0,0.2,50,0.34,50,Ristau2013&HarvardCMT,0.010260944,0.012326513,0.014883541,0.020203374,0.028508339,0.010924724,0.00961997,0.010464425,0.011221248,0.015024463,0.016568742,0.012187144,0.005219543,0.004172618,0.001973855,0.000880672,0.000394981,-9999,-9999,-9999,-9999,-9999,0.009643,0.002663
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_DSZ,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-41.745,171.8046,5936641.99,2480951.79,5939515,2410609,3.9,3.9,70.26,115.86,68.6,113.94,-99999,-99999,0,91.37,89.73,nu,DSZ,C,450,Q3,0.33,Q2,40,Q2,0,-99999,-99999,0,0.12,58,0.204,58,Ristau2013&HarvardCMT,0.00535755,0.005637868,0.006302077,0.007224634,0.009241011,0.009835051,0.011538056,0.010363706,0.022463442,0.00743299,0.006957804,0.006950825,0.00658156,0.001397617,0.00099317,0.000585242,0.000214047,0.000099915,0.000050636,-9999,-9999,-9999,0.005321,0.001664
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_GLWS,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-42.5942,172.511,5936641.99,2480951.79,5845781,2469876,3.9,3.9,91.63,129.65,90.54,128.07,-99999,-99999,0,91.37,89.73,nu,GLWS,D,270,Q3,1,Q1,100,Q3,0,-99999,-99999,0,0.2,58,0.34,58,Ristau2013&HarvardCMT,0.005678321,0.008363003,0.011604132,0.017989198,0.009088961,0.01029281,0.009676847,0.013659461,0.013758363,0.016478726,0.012841212,0.01872323,0.013849329,0.00309328,0.001037247,0.000455729,0.000327789,-9999,-9999,-9999,-9999,-9999,0.005565,0.003174
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_HSES,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-42.5232,172.8305,5936641.99,2480951.79,5853765,2496076,3.9,3.9,84.33,124.56,83.15,123.07,-99999,-99999,0,91.37,89.73,nu,HSES,D,280,Q3,0.9,Q1,85,Q3,0,-99999,-99999,0,0.3,40,0.51,40,Ristau2013&HarvardCMT,0.003106822,0.003605374,0.005617191,0.006748954,0.007652009,0.006895549,0.005569127,0.004540268,0.008304287,0.004619086,0.00469023,0.004803832,0.002392421,0.000757681,0.000439323,0.000206526,-9999,-9999,-9999,-9999,-9999,-9999,0.002903,0.000757
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_INGS,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-41.8571,171.9525,5936641.99,2480951.79,5927223,2423020,3.9,3.9,58.54,108.66,56.87,106.75,-99999,-99999,0,91.37,89.73,nu,INGS,C,270,Q3,0.33,Q2,40,Q3,0,-99999,-99999,0,0.33,48,0.561,48,Ristau2013&HarvardCMT,0.006888375,0.009828399,0.024962559,0.02250214,0.020326799,0.017931062,0.015178448,0.016574227,0.011369849,0.007203488,0.005310823,0.007012553,0.004906867,0.002972653,0.002100056,0.000534033,-9999,-9999,-9999,-9999,-9999,-9999,0.006493,0.001656
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_KARS,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-41.2494,172.1165,5936641.99,2480951.79,5994874,2435929,3.9,3.9,73.59,117.34,72.13,115.59,-99999,-99999,0,91.37,89.73,nu,KARS,D,210,Q3,0.87,Q2,70,Q3,0,-99999,-99999,0,0.17,38,0.289,38,Ristau2013&HarvardCMT,0.012209937,0.013207449,0.017935838,0.032516048,0.03869249,0.032108141,0.019494675,0.03785877,0.03296492,0.02556626,0.024245915,0.0149825,0.019232727,0.006393259,0.003417508,0.001344271,0.000836232,0.000281075,-9999,-9999,-9999,-9999,0.011886,0.00444
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_KLDS,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-41.6731,172.875,5936641.99,2480951.79,5948197,2499578,3.9,3.9,21.89,94.44,20.29,92.96,-99999,-99999,0,91.37,89.73,nu,KLDS,D,330,Q3,>2,Q3,420,Q3,0,-99999,-99999,0,0.22,60,0.374,60,Ristau2013&HarvardCMT,0.009258555,0.009753322,0.010219688,0.019273007,0.019833095,0.01834769,0.026249288,0.017240056,0.011247674,0.01620566,0.011732441,0.010873536,0.006418843,0.004110758,0.004526974,0.001502597,0.000935197,-9999,-9999,-9999,-9999,-9999,0.009195,0.002926
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_KOKS,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-42.8917,171.1356,5936641.99,2480951.79,5811152,2357738,3.9,3.9,175.72,198.22,174.2,196.49,-99999,-99999,0,91.37,89.73,nu,KOKS,D,210,Q3,>2,Q3,200,Q3,0,-99999,-99999,0,0.23,58,0.391,58,Ristau2013&HarvardCMT,0.003033291,0.003392126,0.004486474,0.007073851,0.008350554,0.008193843,0.007494863,0.010716368,0.011027235,0.006585607,0.006832708,0.005948028,0.005270746,0.004058587,0.004261632,0.001209016,0.000617934,-9999,-9999,-9999,-9999,-9999,0.002982,0.001978
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_MCAS,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-41.7999,172.328,5936641.99,2480951.79,5933893,2454147,3.9,3.9,26.87,95.43,25.2,93.62,-99999,-99999,0,91.37,89.73,nu,MCAS,D,501,Q3,1.6,Q3,200,Q3,0,-99999,-99999,0,0.33,60,0.561,60,Ristau2013&HarvardCMT,0.0115183,0.012748337,0.016352273,0.01668861,0.021425309,0.025589755,0.016582709,0.028988845,0.022168938,0.02645175,0.026635717,0.023321951,0.011909821,0.013734469,0.007790283,0.003174451,-9999,-9999,-9999,-9999,-9999,-9999,0.011437,0.00557
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_MGCS,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-41.5077,173.9444,5936641.99,2480951.79,5966153,2588825,3.9,3.9,111.59,144.42,109.92,143.19,-99999,-99999,0,91.37,89.73,nu,MGCS,E,150,Q3,1,Q3,70,Q3,0,-99999,-99999,0,0.33,38,0.561,38,Ristau2013&HarvardCMT,0.002024963,0.002075241,0.00282081,0.003017689,0.00476461,0.003403022,0.005327871,0.005543206,0.002938542,0.002647595,0.00327947,0.001966789,0.002300668,0.001322744,0.001126238,0.000504474,-9999,-9999,-9999,-9999,-9999,-9999,0.002008,0.000864
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_MOLS,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-42.088,173.2574,5936641.99,2480951.79,5902093,2531292,3.9,3.9,60.97,110.63,59.4,109.38,-99999,-99999,0,91.37,89.73,nu,MOLS,C,700,Q3,0.2,Q2,5,Q3,0,-99999,-99999,0,0.3,55,0.51,55,Ristau2013&HarvardCMT,0.004416226,0.004498425,0.005030555,0.005300867,0.006485359,0.010545057,0.017361261,0.013509876,0.010153207,0.006334464,0.005861953,0.004026126,0.002842358,0.001014886,0.001246066,0.000417619,-9999,-9999,-9999,-9999,-9999,-9999,0.004353,0.001288
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_MOTS,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-41.1247,173.0095,5936641.99,2480951.79,6009109,2510784,3.9,3.9,78.42,120.38,77.14,118.95,-99999,-99999,0,91.37,89.73,nu,MOTS,D,300,Q3,1.27,Q3,300,Q3,0,-99999,-99999,0,0.23,60,0.391,60,Ristau2013&HarvardCMT,0.005143335,0.005516375,0.008120707,0.008349613,0.010299655,0.009711171,0.012658296,0.010760353,0.018722446,0.016724312,0.01455029,0.006441964,0.006902475,0.004318793,0.00292674,0.001170341,0.00047677,-9999,-9999,-9999,-9999,-9999,0.005066,0.0023
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_NCBS,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-41.2709,173.2837,5936641.99,2480951.79,5992838,2533754,3.9,3.9,77.07,119.57,75.56,118.2,-99999,-99999,0,91.37,89.73,nu,NCBS,D,210,Q3,0.7,Q2,50,Q3,0,-99999,-99999,0,0.28,50,0.476,50,Ristau2013&HarvardCMT,0.003633298,0.003745652,0.004686434,0.004908653,0.006065725,0.013160777,0.013845021,0.010386712,0.011934902,0.011109858,0.00933822,0.007608561,0.004413673,0.002085052,0.001929247,0.000874862,0.000368733,-9999,-9999,-9999,-9999,-9999,0.003593,0.00158
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_NELS,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-41.2878,173.2742,5936641.99,2480951.79,5990960,2532958,3.9,3.9,75.16,118.38,73.64,117.01,-99999,-99999,0,91.37,89.73,nu,NELS,B,1000,Q3,0.8,Q2,3,Q3,0,-99999,-99999,0,0.23,35,0.391,35,Ristau2013&HarvardCMT,0.011056931,0.011134887,0.011278372,0.01213071,0.012882784,0.021132023,0.016906807,0.035093468,0.045525159,0.034351299,0.024629467,0.029475701,0.016957561,0.003819659,0.002613391,0.001091376,0.000405987,-9999,-9999,-9999,-9999,-9999,0.011019,0.0055
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_NLMS,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-41.2665,173.2768,5936641.99,2480951.79,5993322,2533183,3.9,3.9,77.04,119.54,75.53,118.17,-99999,-99999,0,91.37,89.73,nu,NLMS,C,460,Q3,0.22,Q1,20,Q3,0,-99999,-99999,0,0.21,32,0.357,32,Ristau2013&HarvardCMT,0.004826476,0.005032707,0.005384628,0.008770253,0.010548597,0.009787292,0.015277513,0.012732306,0.018845914,0.012126727,0.00900797,0.006842192,0.004798035,0.00188752,0.001959575,0.000857853,0.000395667,-9999,-9999,-9999,-9999,-9999,0.004791,0.001796
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_NNZ,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-41.2171,173.3795,5936641.99,2480951.79,5998774,2541856,3.9,3.9,86.92,126.26,85.4,124.9,-99999,-99999,0,91.37,89.73,nu,NNZ,B,1200,Q3,-1,Q1,0,Q3,0,-99999,-99999,0,0.1,45,0.17,45,Ristau2013&HarvardCMT,0.00429228,0.004604635,0.005551966,0.006851918,0.008597305,0.010071956,0.008354454,0.010226917,0.009471789,0.010514269,0.007507331,0.005813429,0.006116926,0.00195287,0.001692286,0.000402304,0.000207401,0.000082109,0.00003656,0.000024081,-9999,-9999,0.004235,0.001741
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_PHFS,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-41.2526,174.9045,5936641.99,2480951.79,5993161,2669588,3.9,3.9,196.49,217.1,194.83,215.72,-99999,-99999,0,91.37,89.73,nu,PHFS,B,1000,Q3,0.25,Q3,0,Q3,0,-99999,-99999,0,0.33,44,0.561,44,Ristau2013&HarvardCMT,0.006447408,0.006966085,0.007154101,0.011222001,0.011613737,0.013971187,0.020410855,0.013570215,0.004147445,0.003679916,0.003974938,0.002306878,0.001501846,0.000641252,0.00031642,0.000104153,-9999,-9999,-9999,-9999,-9999,-9999,0.006359,0.001329
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_QCCS,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-41.2796,174.0231,5936641.99,2480951.79,5991403,2595696,3.9,3.9,126.91,156.58,125.27,155.27,-99999,-99999,0,91.37,89.73,nu,QCCS,D,270,Q3,0.28,Q1,20,Q3,0,-99999,-99999,0,0.23,60,0.391,60,Ristau2013&HarvardCMT,0.004070538,0.006009115,0.010660201,0.008225332,0.009769999,0.008953603,0.011436108,0.014480664,0.014891233,0.005017964,0.002964897,0.00314345,0.001308618,0.000844604,0.000716959,0.000217122,0.000114679,-9999,-9999,-9999,-9999,-9999,0.003761,0.00095
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_QRZ,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-40.8255,172.5291,5936641.99,2480951.79,6042222,2470314,3.9,3.9,106.25,140.2,105.12,138.73,-99999,-99999,0,91.37,89.73,nu,QRZ,B,1000,Q3,-1,Q1,0,Q3,0,-99999,-99999,0,0.12,55,0.204,55,Ristau2013&HarvardCMT,0.008974385,0.009317259,0.011124104,0.010072326,0.012680948,0.009854498,0.011175212,0.021742535,0.024214177,0.027940816,0.016283886,0.012634977,0.0056356,0.003493519,0.002243419,0.000930455,0.000442302,0.000147254,0.000096492,-9999,-9999,-9999,0.008909,0.004009
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_RDCS,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-42.1197,171.8644,5936641.99,2480951.79,5897965,2416092,3.9,3.9,75.39,118.69,73.77,116.82,-99999,-99999,0,91.37,89.73,nu,RDCS,C,270,Q3,0.22,Q2,20,Q3,0,-99999,-99999,0,0.28,52,0.476,52,Ristau2013&HarvardCMT,0.007015878,0.010726161,0.026280054,0.024219027,0.023881308,0.01831393,0.016632089,0.019396458,0.014084044,0.005622323,0.003351715,0.003286846,0.001527567,0.001030154,0.00065945,0.000247254,0.000113105,-9999,-9999,-9999,-9999,-9999,0.00682,0.001247
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_SJFS,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-42.3346,172.1803,5936641.99,2480951.79,5874402,2442447,3.9,3.9,73.19,117.41,71.79,115.66,-99999,-99999,0,91.37,89.73,nu,SJFS,C,465,Q3,0.23,Q3,20,Q3,0,-99999,-99999,0,0.17,60,0.289,60,Ristau2013&HarvardCMT,0.005935688,0.006783517,0.006674963,0.007750623,0.009459643,0.012395074,0.016208784,0.015779215,0.012864484,0.012282277,0.011248763,0.009503448,0.009517344,0.00229312,0.001479316,0.000543576,0.000263053,0.000118783,-9999,-9999,-9999,-9999,0.005851,0.002038
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_SNZO,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-41.3087,174.7042,5936641.99,2480951.79,5987272,2652730,3.9,3.9,178.65,201.1,176.98,199.74,-99999,-99999,0,91.37,89.73,nu,SNZO,B,1000,Q3,-1,Q3,0,Q3,0,-99999,-99999,0,0.17,22,0.289,22,Ristau2013&HarvardCMT,0.002902849,0.00299773,0.003194654,0.003708447,0.006657449,0.003769077,0.003933641,0.003941267,0.003728626,0.006180126,0.006760751,0.008661673,0.004142598,0.000974986,0.000446972,0.000237041,0.000109403,0.000042428,-9999,-9999,-9999,-9999,0.002766,0.001367
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_THZ,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-41.7625,172.9052,5936641.99,2480951.79,5938269,2502159,3.9,3.9,21.17,94.54,19.5,93.08,-99999,-99999,0,91.37,89.73,nu,THZ,B,1000,Q3,-1,Q1,0,Q3,0,-99999,-99999,0,0.1,55,0.17,55,Ristau2013&HarvardCMT,0.005020365,0.005439029,0.006793655,0.007127748,0.007860781,0.009546886,0.01532681,0.014041472,0.014153465,0.011477712,0.010103831,0.006726176,0.004828154,0.004200751,0.002721129,0.000960908,0.000394323,0.000137295,0.000062057,0.000045697,-9999,-9999,0.004934,0.002429
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_TSFS,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-40.8494,172.8211,5936641.99,2480951.79,6039663,2494900,3.9,3.9,104.08,138.43,102.99,137.01,-99999,-99999,0,91.37,89.73,nu,TSFS,B,1000,Q3,0.38,Q2,0,Q3,0,-99999,-99999,0,0.3,35,0.51,35,Ristau2013&HarvardCMT,0.011682557,0.011862679,0.012306285,0.012848965,0.012542961,0.016199511,0.015436381,0.032373436,0.026719675,0.02401697,0.020031553,0.017101708,0.017378795,0.012256186,0.010987139,0.003765695,-9999,-9999,-9999,-9999,-9999,-9999,0.011631,0.006
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_WBCS,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-41.7557,171.5998,5936641.99,2480951.79,5938069,2393545,3.9,3.9,87.19,126.46,85.52,124.53,-99999,-99999,0,91.37,89.73,nu,WBCS,D,300,Q3,1.2,Q2,105,Q3,0,-99999,-99999,0,0.3,55,0.51,55,Ristau2013&HarvardCMT,0.007504911,0.009152192,0.015488624,0.01656155,0.025004393,0.018308002,0.020909694,0.010124932,0.014851549,0.010275952,0.009074823,0.009636938,0.004541704,0.00216081,0.000875386,0.000544723,-9999,-9999,-9999,-9999,-9999,-9999,0.00737,0.001857
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_WDAS,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-41.2574,174.9485,5936641.99,2480951.79,5992552,2673256,3.9,3.9,199.83,220.16,198.16,218.78,-99999,-99999,0,91.37,89.73,nu,WDAS,E,120,Q1,1.6,Q2,62,Q2,0,-99999,-99999,0,0.5,40,0.85,40,Ristau2013&HarvardCMT,0.005608464,0.006086277,0.009275364,0.01285325,0.01029203,0.007681516,0.014270967,0.011307567,0.019880635,0.013205264,0.013161981,0.020339455,0.017752129,0.004649026,0.001494962,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.005527,0.003503
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_WEL,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-41.284,174.7682,5936641.99,2480951.79,5989908,2658140,3.9,3.9,184.58,206.41,182.91,205.05,-99999,-99999,0,91.37,89.73,nu,WEL,B,1000,Q3,0.3,Q1,0,Q2,0,-99999,-99999,0,0.17,26,0.289,26,Ristau2013&HarvardCMT,0.001980724,0.002051881,0.002178362,0.002699433,0.003435651,0.00712794,0.005855742,0.004118018,0.003628369,0.002281686,0.002547024,0.003161449,0.003034009,0.000596464,0.000406188,0.000158058,0.000073848,0.000036211,-9999,-9999,-9999,-9999,0.001982,0.000604
2609766,2006-08-13T04:29:25.493999Z,20060813_042925_WVFS,5.25,0.06,Slab,U,0,273,84,-4.60E+01,simulps,-41.7767,172.6507,-41.6202,173.3509,5936641.99,2480951.79,5954020,2539233,3.9,3.9,60.68,109.98,59.02,108.74,-99999,-99999,0,91.37,89.73,nu,WVFS,D,270,Q3,0.7,Q2,100,Q3,0,-99999,-99999,0,0.17,38,0.289,38,Ristau2013&HarvardCMT,0.005646079,0.006414747,0.009836657,0.014913688,0.01900249,0.012515849,0.009554834,0.011656446,0.008507853,0.010415786,0.0143336,0.00648242,0.003918554,0.005308467,0.004725764,0.002003137,0.001166505,0.000487277,-9999,-9999,-9999,-9999,0.005617,0.00232
2620132,2006-09-04T00:45:21.309999Z,20060904_004521_PGFS,4.51,0.1,Slab,U,0,2,82,36,simulps,-40.4373,176.7828,-40.3022,176.6118,6078539.98,2830836.07,6094139,2816941,1.7,1.7,20.88,28.17,20.26,27.6,-99999,-99999,0,18.89,18.15,nu,PGFS,D,210,Q3,0.67,Q1,50,Q3,0,-99999,-99999,0,0.25,20,0.425,20,Ristau2013,0.005952408,0.006131842,0.006478086,0.007117933,0.008589296,0.011047591,0.017639415,0.018004781,0.012568104,0.009026422,0.00843095,0.011123644,0.007819076,0.002034575,0.001123832,0.000371346,0.000236933,-9999,-9999,-9999,-9999,-9999,0.005856,0.001762
2625245,2006-09-15T11:43:18.788000Z,20060915_114319_ARKS,4.57,0.1,Slab,R,0,247,53,95,simulps,-40.943,174.4628,-41.2421,174.9441,6028255.79,2633153.62,5994261,2672928,1.8,1.8,52.27,73.39,51.61,72.84,-99999,-99999,0,51.37,50.75,nu,ARKS,C,270,Q3,0.33,Q1,20,Q2,0,-99999,-99999,0,0.33,28,0.561,28,Ristau2013,0.006389926,0.006995776,0.008770294,0.01920449,0.018391372,0.014940413,0.01631454,0.016066423,0.012716346,0.015616804,0.014912333,0.00504553,0.003123475,0.001242087,0.000385687,0.000184839,-9999,-9999,-9999,-9999,-9999,-9999,0.006157,0.001949
2625245,2006-09-15T11:43:18.788000Z,20060915_114319_EBPS,4.57,0.1,Slab,R,0,247,53,95,simulps,-40.943,174.4628,-41.2894,174.9002,6028255.79,2633153.62,5989085,2669138,1.8,1.8,53.16,73.95,52.52,73.43,-99999,-99999,0,51.37,50.75,nu,EBPS,C,540,Q2,0.38,Q3,7,Q2,0,-99999,-99999,0,0.33,50,0.561,50,Ristau2013,0.00848034,0.012664539,0.041769164,0.016741897,0.014830709,0.006143972,0.005915974,0.008576877,0.003978676,0.004177977,0.002039355,0.001555063,0.000962075,0.000666064,0.000280836,0.000126885,-9999,-9999,-9999,-9999,-9999,-9999,0.007882,0.000627
2625245,2006-09-15T11:43:18.788000Z,20060915_114319_FKPS,4.57,0.1,Slab,R,0,247,53,95,simulps,-40.943,174.4628,-41.2879,174.7788,6028255.79,2633153.62,5989464,2658969,1.8,1.8,46.6,69.36,45.98,68.88,-99999,-99999,0,51.37,50.75,nu,FKPS,D,250,Q3,0.9,Q2,60,Q2,0,-99999,-99999,0,0.35,33,0.595,33,Ristau2013,0.01166568,0.012065995,0.013123022,0.020096766,0.021227052,0.018176916,0.028293559,0.028453663,0.019803554,0.015583507,0.013095767,0.006558169,0.00457699,0.00184833,0.000857656,0.000266144,-9999,-9999,-9999,-9999,-9999,-9999,0.01157,0.002284
2625245,2006-09-15T11:43:18.788000Z,20060915_114319_FTPS,4.57,0.1,Slab,R,0,247,53,95,simulps,-40.943,174.4628,-41.1187,175.3274,6028255.79,2633153.62,6007173,2705417,1.8,1.8,75.11,91.16,74.33,90.46,-99999,-99999,0,51.37,50.75,nu,FTPS,D,410,Q2,1,Q1,90,Q3,0,-99999,-99999,0,0.22,55,0.374,55,Ristau2013,0.002691363,0.002791088,0.003844198,0.006502525,0.008695347,0.004440167,0.009799839,0.007798689,0.005257122,0.002636674,0.001690486,0.000869435,0.001085804,0.00081018,0.000383096,0.000128443,0.000070895,-9999,-9999,-9999,-9999,-9999,0.002683,0.000633
2625245,2006-09-15T11:43:18.788000Z,20060915_114319_HSSS,4.57,0.1,Slab,R,0,247,53,95,simulps,-40.943,174.4628,-41.1519,174.9815,6028255.79,2633153.62,6004199,2676287,1.8,1.8,49.31,71.35,48.59,70.75,-99999,-99999,0,51.37,50.75,nu,HSSS,C,650,Q3,0.22,Q3,5,Q3,0,-99999,-99999,0,0.45,45,0.765,45,Ristau2013,0.005042573,0.005574831,0.010170493,0.011340837,0.011691956,0.010637895,0.017879319,0.012185985,0.007699507,0.005301781,0.004307105,0.00342974,0.002024948,0.001135533,0.000731472,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.004964,0.001051
2625245,2006-09-15T11:43:18.788000Z,20060915_114319_INSS,4.57,0.1,Slab,R,0,247,53,95,simulps,-40.943,174.4628,-41.2335,174.9211,6028255.79,2633153.62,5995254,2671023,1.8,1.8,50.19,71.87,49.52,71.33,-99999,-99999,0,51.37,50.75,nu,INSS,B,800,Q3,0.5,Q2,0,Q3,0,-99999,-99999,0,0.33,60,0.561,60,Ristau2013,0.003940469,0.004697828,0.007963464,0.006041119,0.013014704,0.008821818,0.006451733,0.008194306,0.004256104,0.00394049,0.002761124,0.00241371,0.001033215,0.001016378,0.000290714,0.000120109,-9999,-9999,-9999,-9999,-9999,-9999,0.003872,0.000687
2625245,2006-09-15T11:43:18.788000Z,20060915_114319_KIRS,4.57,0.1,Slab,R,0,247,53,95,simulps,-40.943,174.4628,-41.0769,175.23,6028255.79,2633153.62,6012029,2697356,1.8,1.8,66.07,83.97,65.29,83.28,-99999,-99999,0,51.37,50.75,nu,KIRS,C,430,Q3,0.43,Q1,20,Q3,0,-99999,-99999,0,0.23,55,0.391,55,Ristau2013,0.006704731,0.00685952,0.00727724,0.009863056,0.014720555,0.012336482,0.014386034,0.008026768,0.012827646,0.01034953,0.007342244,0.00326754,0.001822659,0.000966072,0.000528364,0.000254471,0.00013149,-9999,-9999,-9999,-9999,-9999,0.006561,0.001321
2625245,2006-09-15T11:43:18.788000Z,20060915_114319_LHBS,4.57,0.1,Slab,R,0,247,53,95,simulps,-40.943,174.4628,-41.1966,174.8923,6028255.79,2633153.62,5999401,2668698,1.8,1.8,45.74,68.99,45.06,68.44,-99999,-99999,0,51.37,50.75,nu,LHBS,B,700,Q3,0.6,Q2,0,Q3,0,-99999,-99999,0,0.6,45,1.02,45,Ristau2013,0.012650619,0.013027895,0.014005288,0.016856666,0.017759043,0.029233139,0.030313007,0.044162459,0.028892629,0.022068642,0.009835573,0.004712607,0.005894258,0.001988524,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.012538,0.00283
