segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupture time (s),length (m),width (m)
1,167.4,-44.8,30545.9414,0.0,48,45,119.914001,12.183,3000,3000
1,167.4,-44.8,30545.9414,0.0,48,45,128.910004,11.426,3000,3000
1,167.4,-44.8,30545.9414,0.0,48,45,128.910004,10.669,3000,3000
1,167.4,-44.8,30545.9414,0.0,48,45,128.910004,9.913,3000,3000
1,167.4,-44.8,30545.9414,0.0,48,45,129.503006,9.157,3000,3000
1,167.4,-44.8,30545.9414,0.0,48,45,129.503006,8.402,3000,3000
1,167.4,-44.8,30545.9414,0.0,48,45,120.816002,7.647,3000,3000
1,167.4,-44.8,30545.9414,0.0,48,45,120.816002,6.894,3000,3000
1,167.4,-44.8,30545.9414,0.0,48,45,117.181999,6.142,3000,3000
1,167.4,-44.8,30545.9414,0.0,48,45,94.125,5.393,3000,3000
1,167.4,-44.8,30545.9414,0.0,48,45,93.429001,4.646,3000,3000
1,167.4,-44.8,30545.9414,0.0,48,45,93.429001,3.905,3000,3000
1,167.4,-44.8,30545.9414,0.0,48,45,90.127998,3.171,3000,3000
1,167.4,-44.8,30545.9414,0.0,48,45,89.041,2.454,3000,3000
1,167.4,-44.8,30545.9414,0.0,48,45,119.0,1.773,3000,3000
1,167.4,-44.8,30545.9414,0.0,48,45,119.0,1.19,3000,3000
1,167.4,-44.8,32667.2617,0.0,48,45,114.652,12.149,3000,3000
1,167.4,-44.8,32667.2617,0.0,48,45,118.188004,11.39,3000,3000
1,167.4,-44.8,32667.2617,0.0,48,45,118.188004,10.631,3000,3000
1,167.4,-44.8,32667.2617,0.0,48,45,118.188004,9.872,3000,3000
1,167.4,-44.8,32667.2617,0.0,48,45,118.188004,9.112,3000,3000
1,167.4,-44.8,32667.2617,0.0,48,45,118.188004,8.353,3000,3000
1,167.4,-44.8,32667.2617,0.0,48,45,118.188004,7.594,3000,3000
1,167.4,-44.8,32667.2617,0.0,48,45,118.188004,6.835,3000,3000
1,167.4,-44.8,32667.2617,0.0,48,45,118.188004,6.075,3000,3000
1,167.4,-44.8,32667.2617,0.0,48,45,94.125,5.316,3000,3000
1,167.4,-44.8,32667.2617,0.0,48,45,93.429001,4.557,3000,3000
1,167.4,-44.8,32667.2617,0.0,48,45,93.429001,3.799,3000,3000
1,167.4,-44.8,32667.2617,0.0,48,45,90.779999,3.04,3000,3000
1,167.4,-44.8,32667.2617,0.0,48,45,88.684998,2.282,3000,3000
1,167.4,-44.8,32667.2617,0.0,48,45,85.608002,1.525,3000,3000
1,167.4,-44.8,32667.2617,0.0,48,45,119.0,0.774,3000,3000
