CuspID,Origin_time,Record,Mw,MwUncert,TectClass,Mech,PreferredFaultPlane,Strike,Dip,Rake,Location,HypLat,HypLon,StationLat,StationLon,HypN,HypE,StationN,StationE,LENGTH_km,WIDTH_km,Repi_km,Rhyp_km,Rjb_km,Rrup_km,Rx_km,Ry_km,Rvol_km,HypDepth_km,ZTOR_km,HWFW,SiteCode,SiteClass1170,Vs30,Vs30Uncert,Tsite,TsiteUncert,Z1,Z1Uncertainty,Directivity,Pulse_or,Pulse_T,S_Trigger_Flag,fcButterHP,f_iniLP,fmin,fmax,References,TotalDuration,D5_75_H1_sec,D5_75_H2_sec,D5_75_GM_sec,D5_95_H1_sec,D5_95_H2_sec,D5_95_GM_sec,D20_80_H1_sec,D20_80_H2_sec,D20_80_GM_sec
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025257_FAHS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-40.2135,175.573,6061127.03,2752350.62,6107067,2728976,8,10,51.57,61.89,46.02,57.95,41.83,-26.4,0,34.18,32.49,nu,FAHS,D,270,Q3,0.67,Q1,60,Q3,0,-99999,-99999,0,0.11,46,0.187,46,Holden_unpublished&Ristau2013,150.995,6.355,6.76,6.55,19.695,18.375,19.02,5.71,6.195,5.95
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025257_FXBS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-40.4614,175.226,6061127.03,2752350.62,6080365,2698754,8,10,56.82,66.42,50.48,62.53,52.63,12.45,0,34.18,32.49,nu,FXBS,D,210,Q3,1.5,Q3,500,Q3,0,-99999,-99999,0,0.05,61,0.085,61,Holden_unpublished&Ristau2013,119.995,18.02,17.07,17.54,38.985,34.175,36.5,15.35,14.43,14.88
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025258_OTKS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-40.7549,175.1438,6061127.03,2752350.62,6047957,2690990,8,10,62.61,71.47,56.54,66.69,41.49,43.86,0,34.18,32.49,nu,OTKS,D,210,Q3,2,Q1,180,Q3,0,-99999,-99999,0,0.07,41,0.119,41,Holden_unpublished&Ristau2013,98.995,3.45,7.665,5.14,10.5,10.39,10.44,3.115,2.88,3
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025257_TSZ_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-40.0586,175.9611,6061127.03,2752350.62,6123223,2762619,8,10,63.02,71.88,58.91,68.17,22.41,-58.27,0,34.18,32.49,nu,TSZ,B,800,Q3,0.4,Q1,0,Q3,0,-99999,-99999,0,0.06,39,0.102,39,Holden_unpublished&Ristau2013,99.995,8.7,9.175,8.93,12.52,13.78,13.13,1.65,6.13,3.18
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025300_FTPS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.1187,175.3274,6061127.03,2752350.62,6007173,2705417,8,10,71.49,79.28,67.39,75.01,7.18,70.21,0,34.18,32.49,nu,FTPS,D,410,Q2,1,Q1,90,Q3,0,-99999,-99999,0,0.06,51,0.102,51,Holden_unpublished&Ristau2013,94.995,4.395,6.31,5.27,20.85,20.255,20.55,4.39,7.24,5.64
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025259_PGFS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-40.3022,176.6118,6061127.03,2752350.62,6094139,2816941,8,10,72.42,80.19,71.82,78.95,-38.99,-63.47,0,34.18,32.49,nu,PGFS,D,210,Q3,0.67,Q1,50,Q3,0,-99999,-99999,0,0.06,21,0.102,21,Holden_unpublished&Ristau2013,124.995,4.31,12.375,7.3,20.39,29.755,24.63,5.175,12.8,8.14
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025300_KIRS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.0769,175.23,6061127.03,2752350.62,6012029,2697356,8,10,73.67,81.37,69,76.86,16.58,70.53,0,34.18,32.49,nu,KIRS,C,430,Q3,0.43,Q1,20,Q3,0,-99999,-99999,0,0.05,21,0.085,21,Holden_unpublished&Ristau2013,77.995,3.68,3.09,3.37,10.185,6.45,8.11,2.98,2.3,2.62
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025300_MAVS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2109,175.4615,6061127.03,2752350.62,5996635,2716383,8,10,73.87,81.38,70.54,77.64,-7.76,73.07,0,34.18,32.49,nu,MAVS,D,390,Q3,1,Q3,450,Q3,0,-99999,-99999,0,0.1,22,0.17,22,Holden_unpublished&Ristau2013,119.995,3.05,3.445,3.24,18.57,22.77,20.56,4.075,4.705,4.38
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025301_TMDS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.0781,175.1554,6061127.03,2752350.62,6012053,2691088,8,10,78.42,85.69,73.53,81.08,21.85,73.92,0,34.18,32.49,nu,TMDS,B,800,Q3,0.35,Q2,10,Q3,0,-99999,-99999,0,0.17,25,0.289,25,Holden_unpublished&Ristau2013,95.995,4.165,5.08,4.6,14.705,13.72,14.2,4.865,4.125,4.48
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025300_PAPS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-40.9143,175.005,6061127.03,2752350.62,6030534,2678862,8,10,79.45,86.63,73.69,81.78,42.17,65.08,0,34.18,32.49,nu,PAPS,D,200,Q3,1.4,Q1,100,Q3,0,-99999,-99999,0,0.08,46,0.136,46,Holden_unpublished&Ristau2013,119.995,3.05,2.43,2.72,8.72,5.375,6.85,3.3,1.825,2.45
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025300_TOTS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.1049,175.0854,6061127.03,2752350.62,6009216,2685132,8,10,84.84,91.57,79.88,86.94,25.3,79.54,0,34.18,32.49,nu,TOTS,D,210,Q3,1,Q3,100,Q3,0,-99999,-99999,0,0.09,55,0.153,55,Holden_unpublished&Ristau2013,129.995,7.375,3.68,5.21,15.43,11.045,13.05,3.13,2.24,2.65
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025302_UHCS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.1268,175.0409,6061127.03,2752350.62,6006873,2681342,8,10,89.27,95.7,84.28,91.05,27.21,83.57,0,34.18,32.49,nu,UHCS,D,210,Q3,2,Q2,120,Q3,0,-99999,-99999,0,0.1,42,0.17,42,Holden_unpublished&Ristau2013,85.995,3.72,4.6,4.14,14.315,15.195,14.75,3.035,3.545,3.28
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025302_MNGS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-39.8079,175.7909,6061127.03,2752350.62,6151518,2748932,8,10,90.59,96.81,85.77,92.88,49.3,-74.55,0,34.18,32.49,nu,MNGS,D,270,Q3,0.8,Q2,80,Q3,0,-99999,-99999,0,0.08,43,0.136,43,Holden_unpublished&Ristau2013,94.995,16.97,17.31,17.14,31.52,34.01,32.74,8.725,9.36,9.04
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025301_HIBS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.1399,175.0359,6061127.03,2752350.62,6005430,2680885,8,10,90.51,96.85,85.56,92.23,26.8,85.03,0,34.18,32.49,nu,HIBS,D,500,Q2,0.6,Q3,90,Q3,0,-99999,-99999,0,0.09,51,0.153,51,Holden_unpublished&Ristau2013,119.995,5.205,4.785,4.99,17.755,17.37,17.56,5,3.645,4.27
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025303_WPWS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-39.9439,176.5843,6061127.03,2752350.62,6133991,2816218,8,10,96.88,102.79,94.95,100.42,-16.68,-96.5,0,34.18,32.49,nu,WPWS,C,270,Q3,0.4,Q3,20,Q3,0,-99999,-99999,0,0.08,29,0.136,29,Holden_unpublished&Ristau2013,100.995,11.485,11.835,11.66,34.915,32.615,33.75,13.225,13.55,13.39
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025303_UTKS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-39.7464,175.8378,6061127.03,2752350.62,6158215,2753163,8,10,97.24,103.05,92.55,99.17,49.4,-82.47,0,34.18,32.49,nu,UTKS,C,270,Q3,0.6,Q3,60,Q3,0,-99999,-99999,0,0.08,43,0.136,43,Holden_unpublished&Ristau2013,121.995,17.355,14.19,15.69,30.925,24.91,27.76,11.025,4.585,7.11
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025302_TAIS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.1804,174.9548,6061127.03,2752350.62,6001091,2673976,8,10,98.62,104.48,93.63,99.84,30.23,92.43,0,34.18,32.49,nu,TAIS,D,250,Q3,0.6,Q2,70,Q3,0,-99999,-99999,0,0.09,46,0.153,46,Holden_unpublished&Ristau2013,121.995,8.085,5.355,6.58,17.04,15.42,16.21,3.68,4.24,3.95
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025302_NBSS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2023,174.9538,6061127.03,2752350.62,5998663,2673836,8,10,100.23,105.99,95.31,101.38,29.03,94.55,0,34.18,32.49,nu,NBSS,E,190,Q1,0.9,Q1,50,Q3,0,-99999,-99999,0,0.15,25,0.255,25,Holden_unpublished&Ristau2013,209.92,15.38,4.41,8.24,29.635,22.53,25.84,16.49,5.235,9.29
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025254_DAVS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2058,174.9544,6061127.03,2752350.62,5998271,2673878,8,10,100.45,106.2,95.54,101.59,28.78,94.85,0,34.18,32.49,nu,DAVS,C,600,Q3,0.1,Q3,5,Q3,0,-99999,-99999,0,0.09,33,0.153,33,Holden_unpublished&Ristau2013,184.99,6.21,4.03,5,20.105,13.025,16.18,4.755,3.745,4.22
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025302_BMTS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.1914,174.926,6061127.03,2752350.62,5999924,2671538,8,10,101.27,107.01,96.25,102.36,31.64,94.74,0,34.18,32.49,nu,BMTS,B,1000,Q3,-1,Q2,0,Q2,0,-99999,-99999,0,0.08,37,0.136,37,Holden_unpublished&Ristau2013,111.995,11.16,13.74,12.38,18.455,23.93,21.01,3.35,4.75,3.99
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025302_FAIS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2074,174.9401,6061127.03,2752350.62,5998119,2672679,8,10,101.48,107.19,96.54,102.58,29.7,95.63,0,34.18,32.49,nu,FAIS,B,760,Q3,0.27,Q1,0,Q2,0,-99999,-99999,0,0.15,46,0.255,46,Holden_unpublished&Ristau2013,151.995,11.715,11.28,11.5,24.925,22.67,23.77,5.755,3.92,4.75
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025305_WCDS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-39.9336,175.048,6061127.03,2752350.62,6139305,2685024,8,10,103.14,108.69,97.15,104.03,96.25,-29.5,0,34.18,32.49,nu,WCDS,D,250,Q3,1,Q1,100,Q3,0,-99999,-99999,0,0.08,46,0.136,46,Holden_unpublished&Ristau2013,174.995,25.85,25.25,25.55,76.455,69.26,72.77,27.945,25.715,26.81
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025304_PFAS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.1385,174.8461,6061127.03,2752350.62,6005940,2664958,8,10,103.22,108.87,97.91,104.12,40.44,93.28,0,34.18,32.49,nu,PFAS,B,1000,Q3,0.13,Q1,0,Q2,0,-99999,-99999,0,0.09,41,0.153,41,Holden_unpublished&Ristau2013,66.995,9.955,9.445,9.7,16.885,14.255,15.51,2.67,3.175,2.91
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025304_POLS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.1314,174.8391,6061127.03,2752350.62,6006740,2664387,8,10,103.28,108.92,97.94,104.17,41.35,92.92,0,34.18,32.49,nu,POLS,C,250,Q2,0.4,Q1,25,Q2,0,-99999,-99999,0,0.1,22,0.17,22,Holden_unpublished&Ristau2013,87.995,3.16,4.32,3.69,8.25,10.515,9.31,2.94,3.17,3.05
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025303_ARKS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2421,174.9441,6061127.03,2752350.62,5994261,2672928,8,10,103.73,109.33,98.92,104.77,27.39,98.73,0,34.18,32.49,nu,ARKS,C,270,Q3,0.33,Q1,20,Q2,0,-99999,-99999,0,0.1,59,0.17,59,Holden_unpublished&Ristau2013,106.995,3.635,3.215,3.42,13.025,10.425,11.65,3.115,2.305,2.68
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025303_WANS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2312,174.931,6061127.03,2752350.62,5995492,2671859,8,10,103.76,109.45,98.89,104.86,28.96,98.28,0,34.18,32.49,nu,WANS,B,1000,Q3,0.2,Q2,0,Q3,0,-99999,-99999,0,0.08,46,0.136,46,Holden_unpublished&Ristau2013,104.995,14.765,9.15,11.62,29.845,21.85,25.54,8.22,7.435,7.82
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025303_LHBS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.1966,174.8923,6061127.03,2752350.62,5999401,2668698,8,10,103.85,109.51,98.79,104.85,33.74,96.72,0,34.18,32.49,nu,LHBS,B,700,Q3,0.6,Q2,0,Q3,0,-99999,-99999,0,0.07,51,0.119,51,Holden_unpublished&Ristau2013,101.995,14.235,13.915,14.07,20.035,20.94,20.48,3.31,3.845,3.57
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025303_PWES_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.1275,174.8259,6061127.03,2752350.62,6007201,2663285,8,10,103.97,109.59,98.6,104.82,42.53,93.13,0,34.18,32.49,nu,PWES,B,1000,Q3,<0.1,Q3,5,Q3,0,-99999,-99999,0,0.05,29,0.085,29,Holden_unpublished&Ristau2013,114.995,1.975,4.17,2.87,5.645,9.975,7.5,2.18,2.47,2.32
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025304_LHES_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2117,174.9033,6061127.03,2752350.62,5997711,2669586,8,10,104.16,109.73,99.17,105.1,32.08,97.66,0,34.18,32.49,nu,LHES,D,240,Q3,1.16,Q3,280,Q3,0,-99999,-99999,0,0.08,31,0.136,31,Holden_unpublished&Ristau2013,142.995,7.305,5.75,6.48,20.68,16.12,18.26,7.64,5.55,6.51
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025304_LHRS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2047,174.8932,6061127.03,2752350.62,5998501,2668751,8,10,104.34,109.94,99.31,105.3,33.21,97.45,0,34.18,32.49,nu,LHRS,B,760,Q3,1.4,Q2,0,Q2,0,-99999,-99999,0,0.07,51,0.119,51,Holden_unpublished&Ristau2013,81.995,9.64,6.195,7.73,22.375,16.155,19.01,6.325,4.815,5.52
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025304_THHS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-39.68,175.7956,6061127.03,2752350.62,6165700,2749783,8,10,104.76,110.19,99.97,106.2,56.31,-86.91,0,34.18,32.49,nu,THHS,D,425,Q3,0.6,Q3,60,Q3,0,-99999,-99999,0,0.08,41,0.136,41,Holden_unpublished&Ristau2013,123.995,15.56,14.725,15.14,35.155,33.935,34.54,9.175,10.765,9.94
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025303_WDAS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2574,174.9485,6061127.03,2752350.62,5992552,2673256,8,10,104.6,110.15,99.84,105.61,26.19,99.99,0,34.18,32.49,nu,WDAS,E,120,Q1,1.6,Q2,62,Q2,0,-99999,-99999,0,0.28,25,0.476,25,Holden_unpublished&Ristau2013,93.995,12.06,13.53,12.77,30.8,31.12,30.96,9.265,10.42,9.83
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025303_LIRS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2323,174.9193,6061127.03,2752350.62,5995392,2670873,8,10,104.59,110.13,99.69,105.53,29.73,98.9,0,34.18,32.49,nu,LIRS,C,400,Q3,0.25,Q1,12,Q2,0,-99999,-99999,0,0.15,21,0.255,21,Holden_unpublished&Ristau2013,121.995,2.17,4.155,3,5.22,8.065,6.49,1.855,2.995,2.36
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025303_PRKS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.249,174.9341,6061127.03,2752350.62,5993509,2672076,8,10,104.87,110.4,100.05,105.84,27.7,99.83,0,34.18,32.49,nu,PRKS,D,190,Q2,0.9,Q1,70,Q2,0,-99999,-99999,0,0.14,24,0.238,24,Holden_unpublished&Ristau2013,184.71,14.185,5.575,8.89,27.48,21.76,24.45,13.535,5.57,8.68
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025304_LHUS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2308,174.8936,6061127.03,2752350.62,5995601,2668726,8,10,106.13,111.6,101.18,106.99,31.65,99.9,0,34.18,32.49,nu,LHUS,D,212,Q1,2,Q3,225,Q3,0,-99999,-99999,0,0.1,31,0.17,31,Holden_unpublished&Ristau2013,102.995,9.14,12.105,10.52,22.84,27.875,25.23,9.825,12.895,11.26
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025303_PGMS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2245,174.8794,6061127.03,2752350.62,5996331,2667551,8,10,106.61,112.06,101.61,107.43,33.03,99.92,0,34.18,32.49,nu,PGMS,D,200,Q2,2,Q2,250,Q3,0,-99999,-99999,0,0.08,23,0.136,23,Holden_unpublished&Ristau2013,186.995,9.035,6.825,7.85,33.53,26.98,30.08,11.31,8.795,9.97
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025303_PHHS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2521,174.9043,6061127.03,2752350.62,5993223,2669569,8,10,106.97,112.4,102.1,107.82,29.64,101.43,0,34.18,32.49,nu,PHHS,B,1000,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.04,51,0.068,51,Holden_unpublished&Ristau2013,106.995,4.92,3.05,3.87,14.46,10,12.02,4.365,2.57,3.35
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025302_PVCS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2247,174.8739,6061127.03,2752350.62,5996314,2667088,8,10,106.99,112.42,101.98,107.78,33.41,100.19,0,34.18,32.49,nu,PVCS,D,190,Q2,2,Q3,280,Q3,0,-99999,-99999,0,0.09,25,0.153,25,Holden_unpublished&Ristau2013,141.995,6.895,11.135,8.76,20.28,24.41,22.25,5.82,12.49,8.53
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025303_SOMS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2575,174.865,6061127.03,2752350.62,5992698,2666263,8,10,109.86,115.17,104.93,110.57,32.13,103.67,0,34.18,32.49,nu,SOMS,B,1000,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.05,46,0.085,46,Holden_unpublished&Ristau2013,104.995,13.58,12.74,13.15,23.545,20.455,21.95,4.59,3.64,4.09
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025304_EBPS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2894,174.9002,6061127.03,2752350.62,5989085,2669138,8,10,109.98,115.25,105.21,110.72,27.75,105.14,0,34.18,32.49,nu,EBPS,C,540,Q2,0.38,Q3,7,Q2,0,-99999,-99999,0,0.06,49,0.102,49,Holden_unpublished&Ristau2013,90.995,11.44,10.805,11.12,22.53,20.115,21.29,5.195,3.775,4.43
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025304_NEWS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.232,174.8218,6061127.03,2752350.62,5995597,2662701,8,10,110.92,116.25,105.84,111.59,36.7,103.18,0,34.18,32.49,nu,NEWS,B,1000,Q3,0,Q2,0,Q3,0,-99999,-99999,0,0.04,51,0.068,51,Holden_unpublished&Ristau2013,115.995,13.1,14.29,13.68,27.15,28.93,28.03,8.17,10.845,9.41
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025306_PIPS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2675,174.7861,6061127.03,2752350.62,5991723,2659627,8,10,115.7,120.76,110.66,116.12,37.17,108.1,0,34.18,32.49,nu,PIPS,E,210,Q3,>2,Q3,250,Q3,0,-99999,-99999,0,0.1,22,0.17,22,Holden_unpublished&Ristau2013,144.995,12.105,12.85,12.47,37.66,33.615,35.58,12.56,15.725,14.05
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025306_WEMS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2743,174.7793,6061127.03,2752350.62,5990979,2659042,8,10,116.61,121.65,111.58,117.01,37.25,109.05,0,34.18,32.49,nu,WEMS,D,265,Q1,0.8,Q2,80,Q2,0,-99999,-99999,0,0.06,29,0.102,29,Holden_unpublished&Ristau2013,161.995,12.325,10.595,11.43,27.24,29.17,28.19,11.945,10.785,11.35
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025305_MISS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.3149,174.8184,6061127.03,2752350.62,5986404,2662229,8,10,116.97,121.96,112.11,117.39,32.09,111.15,0,34.18,32.49,nu,MISS,D,200,Q1,1,Q1,60,Q1,0,-99999,-99999,0,0.08,41,0.136,41,Holden_unpublished&Ristau2013,152.995,15.155,17.71,16.38,34.78,36.055,35.41,15.29,17.375,16.3
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025305_VUWS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2799,174.7784,6061127.03,2752350.62,5990363,2658957,8,10,117.05,122.06,112.03,117.43,36.99,109.61,0,34.18,32.49,nu,VUWS,D,250,Q2,0.8,Q2,80,Q3,0,-99999,-99999,1,0.33,22,0.561,22,Holden_unpublished&Ristau2013,184.28,7.675,10.63,9.03,22.05,25.46,23.69,6.91,11.61,8.96
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025306_FKPS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2879,174.7788,6061127.03,2752350.62,5989464,2658969,8,10,117.59,122.57,112.59,117.95,36.49,110.36,0,34.18,32.49,nu,FKPS,D,250,Q3,0.9,Q2,60,Q2,0,-99999,-99999,0,0.05,19,0.085,19,Holden_unpublished&Ristau2013,134.995,10.63,8.14,9.3,24.14,23.7,23.92,9.455,8.48,8.95
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025305_TEPS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2906,174.7811,6061127.03,2752350.62,5989166,2659155,8,10,117.62,122.64,112.64,118.02,36.17,110.51,0,34.18,32.49,nu,TEPS,D,267,Q1,1.2,Q1,120,Q2,0,-99999,-99999,0,0.06,31,0.102,31,Holden_unpublished&Ristau2013,175.995,15.4,15.435,15.42,41.105,32.945,36.8,14.14,13.36,13.74
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025304_WEL_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.284,174.7682,6061127.03,2752350.62,5989908,2658140,8,10,118.01,122.99,112.98,118.35,37.42,110.44,0,34.18,32.49,nu,WEL,B,1000,Q3,0.3,Q1,0,Q2,0,-99999,-99999,0,0.06,32,0.102,32,Holden_unpublished&Ristau2013,109.995,12.96,7.475,9.84,25.26,18.18,21.43,5.805,4.3,5
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025305_WNAS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.3264,174.809,6061127.03,2752350.62,5985141,2661416,8,10,118.4,123.34,113.56,118.78,32.08,112.65,0,34.18,32.49,nu,WNAS,D,239,Q2,0.78,Q2,64,Q2,0,-99999,-99999,0,0.08,36,0.136,36,Holden_unpublished&Ristau2013,119.995,17.575,8.15,11.97,29.5,24.53,26.9,15.38,8.78,11.62
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025305_CUBS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2955,174.7744,6061127.03,2752350.62,5988637,2658585,8,10,118.4,123.35,113.41,118.74,36.36,111.26,0,34.18,32.49,nu,CUBS,D,250,Q3,0.7,Q2,48,Q2,0,-99999,-99999,0,0.12,23,0.204,23,Holden_unpublished&Ristau2013,139.995,12.91,16.24,14.48,24.68,27.285,25.95,12.22,14.21,13.18
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025304_TRTS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2987,174.7739,6061127.03,2752350.62,5988278,2658537,8,10,118.66,123.6,113.68,118.99,36.2,111.59,0,34.18,32.49,nu,TRTS,C,400,Q3,0.2,Q3,10,Q2,0,-99999,-99999,0,0.17,25,0.289,25,Holden_unpublished&Ristau2013,182.84,7.26,8.815,8,16.9,21.43,19.03,6.61,6.56,6.58
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025305_WNHS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.3008,174.7755,6061127.03,2752350.62,5988044,2658668,8,10,118.7,123.65,113.73,119.04,35.97,111.71,0,34.18,32.49,nu,WNHS,B,1000,Q3,<0.1,Q3,3,Q3,0,-99999,-99999,0,0.08,25,0.136,25,Holden_unpublished&Ristau2013,135.995,9.64,6.75,8.07,21.64,19.25,20.41,8.715,5.125,6.68
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025305_MKBS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2259,174.6981,6061127.03,2752350.62,5996487,2652347,8,10,118.92,123.95,113.64,119.23,45.87,108.07,0,34.18,32.49,nu,MKBS,B,1000,Q3,0,Q2,0,Q3,0,-99999,-99999,0,0.03,49,0.051,49,Holden_unpublished&Ristau2013,107.995,6.06,5.295,5.66,18.115,16.3,17.18,4.845,4.105,4.46
