CuspID,Origin_time,Record,Mw,MwUncert,TectClass,Mech,PreferredFaultPlane,Strike,Dip,Rake,Location,HypLat,HypLon,StationLat,StationLon,HypN,HypE,StationN,StationE,LENGTH_km,WIDTH_km,Repi_km,Rhyp_km,Rjb_km,Rrup_km,Rx_km,Ry_km,Rvol_km,HypDepth_km,ZTOR_km,HWFW,SiteCode,SiteClass1170,Vs30,Vs30Uncert,Tsite,TsiteUncert,Z1,Z1Uncertainty,Directivity,Pulse_or,Pulse_T,S_Trigger_Flag,fcButterHP,f_iniLP,fmin,fmax,References,f100.0000SA_GeoMean,f50.0000SA_GeoMean,f33.3333SA_GeoMean,f25.0000SA_GeoMean,f20.0000SA_GeoMean,f13.3333SA_GeoMean,f10.0000SA_GeoMean,f6.6667SA_GeoMean,f5.0000SA_GeoMean,f4.0000SA_GeoMean,f3.3333SA_GeoMean,f2.5000SA_GeoMean,f2.0000SA_GeoMean,f1.3333SA_GeoMean,f1.0000SA_GeoMean,f0.6667SA_GeoMean,f0.5000SA_GeoMean,f0.3333SA_GeoMean,f0.2500SA_GeoMean,f0.2000SA_GeoMean,f0.1333SA_GeoMean,f0.1000SA_GeoMean,PGA_Geomean,PGV_Geomean
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025319_KHLS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-40.557,172.6119,6061127.03,2752350.62,6072077,2477115,8,10,274.77,277.57,268.62,271.67,234,140.12,0,34.18,32.49,nu,KHLS,B,900,Q3,0.1,Q3,10,Q3,0,-99999,-99999,0,0.06,37,0.102,37,Holden_unpublished&Ristau2013,0.003958985,0.00398955,0.004070072,0.004191713,0.004800778,0.005539975,0.006414203,0.011804369,0.012836573,0.008417695,0.007498803,0.006375054,0.006971179,0.006988026,0.00441182,0.00461683,0.001962832,0.000773312,0.000488641,0.000272415,0.000157769,-99999,0.00395,0.00318
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025327_GKBS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-38.6822,178.0319,6061127.03,2752350.62,6267902,2947654,8,10,284.36,286.48,282.52,284.46,-53.98,-280.39,0,34.18,32.49,nu,GKBS,B,800,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.04,22,0.068,22,Holden_unpublished&Ristau2013,0.001617858,0.001630256,0.001652428,0.001695241,0.001753894,0.001958731,0.002240455,0.00368924,0.00531643,0.008355128,0.005745978,0.002497471,0.000980228,0.00074938,0.000863498,0.000789094,0.00089722,0.001151553,0.000791693,0.000578307,0.000346762,0.000149486,0.001612,0.002167
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025325_MWZ_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-38.334,177.5278,6061127.03,2752350.62,6308820,2905844,8,10,291.56,293.46,289.08,290.84,3.37,-291.93,0,34.18,32.49,nu,MWZ,B,1000,Q3,-1,Q1,0,Q3,0,-99999,-99999,0,0.06,41,0.102,41,Holden_unpublished&Ristau2013,0.000945384,0.000973979,0.001027191,0.001158762,0.001647304,0.002874351,0.003321638,0.00218471,0.001660788,0.001341866,0.000796854,0.001112679,0.000918326,0.000934869,0.001344058,0.000752678,0.000685798,0.000441371,0.000253073,0.000198879,0.000122988,-99999,0.000937,0.000876
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010128_PGFS_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-40.3022,176.6118,6131171.15,2813333.31,6094139,2816941,3.9,3.9,37.25,41.04,35.38,39.21,-99999,-99999,0,17.3,15.93,nu,PGFS,D,210,Q3,0.67,Q1,50,Q3,0,-99999,-99999,0,0.22,25,0.374,25,Ristau2013,0.018406035,0.018513571,0.018693223,0.019150849,0.019541902,0.02181815,0.030280539,0.044457607,0.053018551,0.052449311,0.048911393,0.033717765,0.053059813,0.023450475,0.010445234,0.005033514,0.002048412,-99999,-99999,-99999,-99999,-99999,0.018382,0.013074
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010122_WPWS_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-39.9439,176.5843,6131171.15,2813333.31,6133991,2816218,3.9,3.9,4.03,17.91,2.28,16.58,-99999,-99999,0,17.3,15.93,nu,WPWS,C,270,Q3,0.4,Q3,20,Q3,0,-99999,-99999,0,0.08,41,0.136,41,Ristau2013,0.082808675,0.084770931,0.087319189,0.093054847,0.119748413,0.17007343,0.247489395,0.183011695,0.130605732,0.150583096,0.174495751,0.11183254,0.058766986,0.017927455,0.013439561,0.006885735,0.004667207,0.002516748,0.001322064,0.000752508,-99999,-99999,0.082371,0.026302
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010139_WBFS_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-40.4009,176.3111,6131171.15,2813333.31,6084187,2790992,3.9,3.9,52.06,54.87,50.15,52.97,-99999,-99999,0,17.3,15.93,nu,WBFS,B,800,Q3,<0.1,Q3,3,Q3,0,-99999,-99999,0,0.4,25,0.68,25,Ristau2013,0.006621967,0.006671793,0.006765905,0.006960396,0.007580514,0.010557085,0.015518073,0.023055302,0.018318016,0.018497826,0.018388661,0.010959973,0.010390884,0.0077062,0.003950785,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.006609,0.003351
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010133_HNPS_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-39.671,176.8801,6131171.15,2813333.31,6163197,2842795,3.9,3.9,43.51,46.84,41.69,45.13,-99999,-99999,0,17.3,15.93,nu,HNPS,D,425,Q3,0.8,Q3,300,Q3,0,-99999,-99999,0,0.11,25,0.187,25,Ristau2013,0.008534888,0.008575912,0.008646445,0.008753634,0.009021572,0.010805699,0.013911975,0.025416002,0.024298745,0.020460474,0.027737028,0.022573453,0.013073265,0.009425019,0.007987112,0.002672346,0.00145236,0.000774621,0.000448336,0.000242658,-99999,-99999,0.008521,0.004836
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010129_DVHS_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-40.2017,176.1014,6131171.15,2813333.31,6106936,2773970,3.9,3.9,46.16,49.44,44.49,47.78,-99999,-99999,0,17.3,15.93,nu,DVHS,C,360,Q3,0.58,Q3,55,Q3,0,-99999,-99999,0,0.18,26,0.306,26,Ristau2013,0.025883225,0.026147882,0.026643208,0.027637605,0.028403667,0.044345516,0.039474704,0.042857369,0.049876774,0.055735583,0.037386521,0.034700999,0.030124037,0.016494703,0.009032449,0.004978939,0.002169859,0.00093011,-99999,-99999,-99999,-99999,0.025794,0.01251
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010133_NCHS_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-39.5066,176.8968,6131171.15,2813333.31,6181368,2845019,3.9,3.9,59.39,61.83,57.51,60.02,-99999,-99999,0,17.3,15.93,nu,NCHS,E,200,Q3,2.2,Q3,200,Q3,0,-99999,-99999,0,0.17,19,0.289,19,Ristau2013,0.024422526,0.024588782,0.024843212,0.025232114,0.025728616,0.029073195,0.036268834,0.084979341,0.060807737,0.065516436,0.073116479,0.045243346,0.024584052,0.013972981,0.010368346,0.002984213,0.001271929,0.000570163,-99999,-99999,-99999,-99999,0.024352,0.01143
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010132_NCDS_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-39.4984,176.8761,6131171.15,2813333.31,6182359,2843283,3.9,3.9,59.35,61.78,57.45,59.95,-99999,-99999,0,17.3,15.93,nu,NCDS,E,162,Q3,1.25,Q2,110,Q3,0,-99999,-99999,0,0.22,20,0.374,20,Ristau2013,0.014354307,0.014408614,0.014506747,0.014660631,0.014955093,0.016887921,0.019944438,0.028974687,0.044256681,0.034370243,0.032097499,0.027704512,0.024183019,0.033212705,0.015730481,0.003692059,0.001446496,-99999,-99999,-99999,-99999,-99999,0.014324,0.009428
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010129_TSZ_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-40.0586,175.9611,6131171.15,2813333.31,6123223,2762619,3.9,3.9,51.26,54.34,49.81,52.91,-99999,-99999,0,17.3,15.93,nu,TSZ,B,800,Q3,0.4,Q1,0,Q3,0,-99999,-99999,0,0.22,46,0.374,46,Ristau2013,0.02295396,0.023556846,0.024626374,0.036856708,0.067282704,0.056637167,0.064388764,0.049658456,0.040714027,0.062086168,0.060160926,0.019635184,0.010392266,0.004929352,0.002908942,0.001612415,0.000586974,-99999,-99999,-99999,-99999,-99999,0.02273,0.007701
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010134_NSPS_21,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-39.4896,176.9159,6131171.15,2813333.31,6183187,2846745,3.9,3.9,61.85,64.2,59.97,62.38,-99999,-99999,0,17.3,15.93,nu,NSPS,B,900,Q3,1,Q2,2,Q3,0,-99999,-99999,0,0.17,25,0.289,25,Ristau2013,0.010072337,0.010197873,0.010444869,0.011109405,0.011556084,0.014508345,0.017931312,0.024939998,0.030956097,0.028462114,0.019789208,0.019308553,0.011156298,0.0034906,0.002665189,0.000962518,0.000490886,0.000351303,-99999,-99999,-99999,-99999,0.010047,0.004044
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010132_NGHS_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-39.4859,176.9149,6131171.15,2813333.31,6183603,2846682,3.9,3.9,62.17,64.52,60.29,62.7,-99999,-99999,0,17.3,15.93,nu,NGHS,B,800,Q3,0.23,Q3,7,Q3,0,-99999,-99999,0,0.17,25,0.289,25,Ristau2013,0.008899148,0.008918955,0.008951953,0.00899415,0.009071658,0.009791721,0.011481799,0.019950768,0.032729465,0.029129415,0.023030084,0.02088148,0.024652001,0.006410478,0.003811947,0.001393842,0.000610272,0.00042236,-99999,-99999,-99999,-99999,0.008893,0.00524
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010132_NAAS_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-39.4687,176.872,6131171.15,2813333.31,6185665,2843076,3.9,3.9,62.13,64.45,60.23,62.61,-99999,-99999,0,17.3,15.93,nu,NAAS,E,150,Q3,2,Q3,200,Q3,0,-99999,-99999,0,0.17,21,0.289,21,Ristau2013,0.009453829,0.00951763,0.009583042,0.009696087,0.010188722,0.013299626,0.020063011,0.026147572,0.028920104,0.03593392,0.030347671,0.014032509,0.011550058,0.008708391,0.006431272,0.004402175,0.00146462,0.000542398,-99999,-99999,-99999,-99999,0.009446,0.005237
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010135_WDPS_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-40.3382,175.8698,6131171.15,2813333.31,6092451,2753774,3.9,3.9,70.95,73.14,69.26,71.45,-99999,-99999,0,17.3,15.93,nu,WDPS,D,270,Q3,1,Q3,100,Q3,0,-99999,-99999,0,0.18,25,0.306,25,Ristau2013,0.015391131,0.015453187,0.015531847,0.015700692,0.015468368,0.016933317,0.01897778,0.024874466,0.039443157,0.058577393,0.049091646,0.025487854,0.031290939,0.020845529,0.00753679,0.002516352,0.001532336,0.000555331,-99999,-99999,-99999,-99999,0.015367,0.008093
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010132_KFHS_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-39.4334,176.467,6131171.15,2813333.31,6191022,2808405,3.9,3.9,60.14,62.62,58.26,60.81,-99999,-99999,0,17.3,15.93,nu,KFHS,C,760,Q3,1.25,Q2,10,Q3,0,-99999,-99999,0,0.18,25,0.306,25,Ristau2013,0.009613345,0.009689319,0.009843043,0.010133573,0.010318137,0.013095263,0.021077763,0.032948174,0.031787046,0.024657833,0.025791255,0.02059227,0.011459621,0.006184563,0.002379952,0.001155684,0.000531855,0.000179206,-99999,-99999,-99999,-99999,0.009582,0.003999
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010137_EKS1_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-40.6713,175.991,6131171.15,2813333.31,6055140,2762862,3.9,3.9,91.3,92.93,89.43,91.05,-99999,-99999,0,17.3,15.93,nu,TRMS,B,900,Q3,<0.1,Q3,2,Q3,0,-99999,-99999,0,0.15,21,0.255,21,Ristau2013,0.010888463,0.010972251,0.011116537,0.011360435,0.011713349,0.013117871,0.020901979,0.02361005,0.047922771,0.037808876,0.032170746,0.0165471,0.010748349,0.009242101,0.004904155,0.002443762,0.001448123,0.000458566,-99999,-99999,-99999,-99999,0.010861,0.004808
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010132_UTKS_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-39.7464,175.8378,6131171.15,2813333.31,6158215,2753163,3.9,3.9,65.84,68.29,64.46,66.95,-99999,-99999,0,17.3,15.93,nu,UTKS,C,270,Q3,0.6,Q3,60,Q3,0,-99999,-99999,0,0.16,41,0.272,41,Ristau2013,0.020187344,0.020485312,0.020936159,0.022091639,0.026527537,0.036133051,0.0520724,0.056828285,0.04680921,0.055550727,0.03458536,0.027918687,0.012716756,0.00647823,0.002609303,0.001157192,0.000640345,0.000286225,-99999,-99999,-99999,-99999,0.020079,0.006975
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010137_MNGS_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-39.8079,175.7909,6131171.15,2813333.31,6151518,2748932,3.9,3.9,67.39,69.8,66.03,68.47,-99999,-99999,0,17.3,15.93,nu,MNGS,D,270,Q3,0.8,Q2,80,Q3,0,-99999,-99999,0,0.3,30,0.51,30,Ristau2013,0.004876099,0.005013131,0.005243339,0.007489923,0.008810751,0.014741597,0.01641545,0.014377705,0.012133958,0.008239468,0.00853206,0.007815189,0.008787443,0.004113049,0.002072752,0.001305784,-99999,-99999,-99999,-99999,-99999,-99999,0.004828,0.002083
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010135_THHS_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-39.68,175.7956,6131171.15,2813333.31,6165700,2749783,3.9,3.9,72.21,74.47,70.8,73.11,-99999,-99999,0,17.3,15.93,nu,THHS,D,425,Q3,0.6,Q3,60,Q3,0,-99999,-99999,0,0.2,23,0.34,23,Ristau2013,0.006955837,0.007023211,0.007139121,0.007323481,0.00780535,0.010373723,0.011797929,0.015497165,0.018176571,0.022082271,0.011149494,0.012462852,0.008743641,0.004518683,0.001752055,0.000825887,0.000457882,-99999,-99999,-99999,-99999,-99999,0.006926,0.002506
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010139_PNBS_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-40.3489,175.6076,6131171.15,2813333.31,6091952,2731469,3.9,3.9,90.62,92.42,89.01,90.8,-99999,-99999,0,17.3,15.93,nu,PNBS,D,270,Q3,0.7,Q3,60,Q3,0,-99999,-99999,0,0.17,29,0.289,29,Ristau2013,0.004588584,0.004610221,0.004652242,0.004750435,0.004800245,0.005503548,0.005866471,0.007764761,0.010939885,0.01308321,0.015003812,0.008975725,0.005538884,0.0066758,0.004824721,0.002713065,0.001695858,0.000517246,-99999,-99999,-99999,-99999,0.004582,0.004123
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010136_FAHS_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-40.2135,175.573,6131171.15,2813333.31,6107067,2728976,3.9,3.9,87.55,89.44,86.03,87.92,-99999,-99999,0,17.3,15.93,nu,FAHS,D,270,Q3,0.67,Q1,60,Q3,0,-99999,-99999,0,0.4,25,0.68,25,Ristau2013,0.004982971,0.005007852,0.005052341,0.005123458,0.005269006,0.006054374,0.007923625,0.011294603,0.013074804,0.015789524,0.021026898,0.010395377,0.010202681,0.007376592,0.00359153,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.004976,0.002834
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010136_PNMS_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-40.3629,175.5931,6131171.15,2813333.31,6090444,2730195,3.9,3.9,92.43,94.18,90.81,92.56,-99999,-99999,0,17.3,15.93,nu,PNMS,D,210,Q3,1.2,Q3,100,Q3,0,-99999,-99999,0,0.14,17,0.238,17,Ristau2013,0.012462853,0.012499487,0.012570881,0.012650253,0.012782217,0.012967613,0.01438887,0.017300943,0.028333103,0.035704995,0.047049011,0.023280616,0.016479519,0.012512671,0.009789795,0.003907117,0.002390257,0.000706106,0.000369501,-99999,-99999,-99999,0.012452,0.008931
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010139_EKS2_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-40.7434,175.8069,6131171.15,2813333.31,6047655,2746998,3.9,3.9,106.65,108.08,104.8,106.23,-99999,-99999,0,17.3,15.93,nu,EKS2,D,270,Q3,0.6,Q3,60,Q3,0,-99999,-99999,0,0.15,31,0.255,31,Ristau2013,0.020602571,0.020703543,0.020877145,0.021177911,0.021518709,0.023444465,0.034592254,0.050214217,0.066739022,0.047567942,0.049162011,0.044312536,0.034722716,0.02031153,0.009917756,0.003519503,0.001445594,0.000588849,-99999,-99999,-99999,-99999,0.020577,0.012556
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010139_MRZ_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-40.6605,175.5785,6131171.15,2813333.31,6057434,2728040,3.9,3.9,112.7,114.11,110.94,112.34,-99999,-99999,0,17.3,15.93,nu,MRZ,B,800,Q3,0.33,Q2,0,Q1,0,-99999,-99999,0,0.18,36,0.306,36,Ristau2013,0.003102172,0.003116515,0.003140584,0.0032398,0.00378321,0.003472128,0.003890809,0.006142695,0.006164507,0.008780249,0.009603719,0.006711845,0.007103249,0.005142201,0.003037769,0.001387389,0.000556845,0.00023859,-99999,-99999,-99999,-99999,0.003099,0.002602
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010141_MTHZ_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-38.8523,176.8411,6131171.15,2813333.31,6254139,2843409,3.9,3.9,126.77,127.86,124.84,125.95,-99999,-99999,0,17.3,15.93,nu,MTHZ,B,1000,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.28,21,0.476,21,Ristau2013,0.002725751,0.002737696,0.002758518,0.002788435,0.002815662,0.003027825,0.004183011,0.006894371,0.008451141,0.010595996,0.009568767,0.007425678,0.004054698,0.001689228,0.000803231,0.000350465,0.00018096,-99999,-99999,-99999,-99999,-99999,0.002719,0.001345
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010144_WAZ_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-39.7546,174.9855,6131171.15,2813333.31,6159286,2680188,3.9,3.9,135.83,137.23,134.47,135.87,-99999,-99999,0,17.3,15.93,nu,WAZ,C,690,Q3,0.1,Q3,6,Q3,0,-99999,-99999,0,0.13,25,0.221,25,Ristau2013,0.002082576,0.002097751,0.002124641,0.002181751,0.00227758,0.00272867,0.003520858,0.007752962,0.005848379,0.008416872,0.005286224,0.005654337,0.004127631,0.002782572,0.002098927,0.001087413,0.000665577,0.000329787,0.000168191,-99999,-99999,-99999,0.002074,0.001524
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010146_RTZ_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-38.6154,176.9805,6131171.15,2813333.31,6279885,2856618,3.9,3.9,155.1,155.95,153.17,154.03,-99999,-99999,0,17.3,15.93,nu,RTZ,B,1000,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.23,21,0.391,21,Ristau2013,0.000972746,0.000978798,0.000988383,0.001000959,0.001040458,0.00131161,0.001612805,0.002330857,0.003135569,0.002719349,0.002079675,0.002209937,0.00154981,0.001178599,0.001016692,0.000278474,0.000192958,-99999,-99999,-99999,-99999,-99999,0.000971,0.000523
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010147_TOTS_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-41.1049,175.0854,6131171.15,2813333.31,6009216,2685132,3.9,3.9,176.84,177.79,175.06,176,-99999,-99999,0,17.3,15.93,nu,TOTS,D,210,Q3,1,Q3,100,Q3,0,-99999,-99999,0,0.22,18,0.374,18,Ristau2013,0.000964192,0.0009701,0.000979753,0.00099316,0.00100709,0.001480318,0.001443636,0.002079802,0.003097325,0.0042364,0.002609819,0.001228543,0.001279821,0.001649735,0.000842114,0.000444987,0.000290688,-99999,-99999,-99999,-99999,-99999,0.000961,0.0006
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010149_BMTS_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-41.1914,174.926,6131171.15,2813333.31,5999924,2671538,3.9,3.9,193.1,194,191.31,192.21,-99999,-99999,0,17.3,15.93,nu,BMTS,B,1000,Q3,-1,Q2,0,Q2,0,-99999,-99999,0,0.18,24,0.306,24,Ristau2013,0.000669946,0.000676667,0.000689382,0.000718322,0.000753094,0.001380668,0.001319944,0.001358661,0.001581447,0.002279034,0.001959283,0.001179594,0.001374696,0.000954134,0.000618285,0.000348812,0.000215595,0.000087669,-99999,-99999,-99999,-99999,0.000667,0.000415
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010211_FAIS_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-41.2074,174.9401,6131171.15,2813333.31,5998119,2672679,3.9,3.9,193.5,194.39,191.72,192.6,-99999,-99999,0,17.3,15.93,nu,FAIS,B,760,Q3,0.27,Q1,0,Q2,0,-99999,-99999,0,0.23,25,0.391,25,Ristau2013,0.000507089,0.000511073,0.000517634,0.000534392,0.000560546,0.001066146,0.001018568,0.001092662,0.00112589,0.001507225,0.001306782,0.00087846,0.000682394,0.000881012,0.000466453,0.000308447,0.000209541,-99999,-99999,-99999,-99999,-99999,0.000506,0.000352
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010214_PGMS_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-41.2245,174.8794,6131171.15,2813333.31,5996331,2667551,3.9,3.9,198.46,199.33,196.68,197.55,-99999,-99999,0,17.3,15.93,nu,PGMS,D,200,Q2,2,Q2,250,Q3,0,-99999,-99999,0,0.2,10,0.34,10,Ristau2013,0.001279343,0.001280329,0.001281686,0.001283781,0.001286483,0.001296378,0.001373841,0.00149117,0.002355334,0.002044019,0.002071178,0.002356397,0.005217489,0.005655734,0.001784838,0.00211848,0.001174214,-99999,-99999,-99999,-99999,-99999,0.001279,0.001787
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010150_PHHS_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-41.2521,174.9043,6131171.15,2813333.31,5993223,2669569,3.9,3.9,199.13,200,197.34,198.2,-99999,-99999,0,17.3,15.93,nu,PHHS,B,1000,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.11,19,0.187,19,Ristau2013,0.000423206,0.000427435,0.000435641,0.000448701,0.000472224,0.000692772,0.000880181,0.001396392,0.001716023,0.001380531,0.001138242,0.000712557,0.000936259,0.000689814,0.00037968,0.000294748,0.000200066,0.000078888,0.000041446,0.000024494,-99999,-99999,0.000422,0.000319
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010151_SOMS_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-41.2575,174.865,6131171.15,2813333.31,5992698,2666263,3.9,3.9,201.88,202.75,200.1,200.96,-99999,-99999,0,17.3,15.93,nu,SOMS,B,1000,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.14,26,0.238,26,Ristau2013,0.000574066,0.000591602,0.000629255,0.000725893,0.000967853,0.001254075,0.001445962,0.001352728,0.000995952,0.000855894,0.000749655,0.000595601,0.000749922,0.000589098,0.000400277,0.000169643,0.000200966,0.000072872,0.000038014,-99999,-99999,-99999,0.000568,0.000268
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010219_HUKS_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-39.2609,174.5681,6131171.15,2813333.31,6214819,2645361,3.9,3.9,187.34,188.46,185.95,187.07,-99999,-99999,0,17.3,15.93,nu,HUKS,D,350,Q3,0.7,Q1,60,Q3,0,-99999,-99999,1,0.2,12,0.34,12,Ristau2013,0.002889862,0.00289305,0.002898159,0.002905173,0.002914088,0.002936584,0.002996902,0.003400219,0.003882319,0.005619425,0.005930444,0.008662979,0.008238656,0.009083586,0.00246597,0.001204406,0.000635327,-99999,-99999,-99999,-99999,-99999,0.002889,0.002727
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010153_WEL_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-41.284,174.7682,6131171.15,2813333.31,5989908,2658140,3.9,3.9,209.75,210.58,207.97,208.8,-99999,-99999,0,17.3,15.93,nu,WEL,B,1000,Q3,0.3,Q1,0,Q2,0,-99999,-99999,0,0.17,22,0.289,22,Ristau2013,0.000597414,0.00060103,0.000607711,0.000618645,0.000641893,0.000825741,0.001020156,0.001522779,0.002226449,0.001502338,0.001455181,0.001114278,0.001260993,0.001064751,0.001066342,0.000489591,0.000236596,0.000102629,-99999,-99999,-99999,-99999,0.000596,0.000525
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010151_MKVS_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-41.2654,174.7055,6131171.15,2813333.31,5992087,2652884,3.9,3.9,212.18,213.05,210.42,211.28,-99999,-99999,0,17.3,15.93,nu,MKVS,C,480,Q3,0.17,Q3,12,Q3,0,-99999,-99999,0,0.3,18,0.51,18,Ristau2013,0.000896407,0.000909352,0.000933529,0.000973223,0.001047693,0.001407047,0.002783046,0.002485619,0.002223242,0.002250567,0.001559899,0.001308641,0.001630761,0.001183,0.000715933,0.000280642,-99999,-99999,-99999,-99999,-99999,-99999,0.000893,0.000475
2014p240655,2014-03-31T01:01:19.390000Z,20140331_010200_BWRS_20,5.25,0.1,Crustal,R,0,9,50,82,geonet,-39.9703,176.5519,-41.4395,173.9051,6131171.15,2813333.31,5973754,2585625,3.9,3.9,276.51,277.37,274.8,275.66,-99999,-99999,0,17.3,15.93,nu,BWRS,B,760,Q3,0.2,Q1,5,Q3,0,-99999,-99999,0,0.28,19,0.476,19,Ristau2013,0.000400178,0.000404514,0.000412355,0.000424925,0.000445533,0.000539664,0.000761444,0.001259669,0.001746827,0.001546646,0.001087919,0.000676317,0.000901088,0.000545694,0.000494608,0.000308881,0.000105293,-99999,-99999,-99999,-99999,-99999,0.000398,0.000305
