CuspID,Origin_time,Record,Mw,MwUncert,TectClass,Mech,PreferredFaultPlane,Strike,Dip,Rake,Location,HypLat,HypLon,StationLat,StationLon,HypN,HypE,StationN,StationE,LENGTH_km,WIDTH_km,Repi_km,Rhyp_km,Rjb_km,Rrup_km,Rx_km,Ry_km,Rvol_km,HypDepth_km,ZTOR_km,HWFW,SiteCode,SiteClass1170,Vs30,Vs30Uncert,Tsite,TsiteUncert,Z1,Z1Uncertainty,Directivity,Pulse_or,Pulse_T,S_Trigger_Flag,fcButterHP,f_iniLP,fmin,fmax,References,f100.0000SA_LHC,f50.0000SA_LHC,f33.3333SA_LHC,f25.0000SA_LHC,f20.0000SA_LHC,f13.3333SA_LHC,f10.0000SA_LHC,f6.6667SA_LHC,f5.0000SA_LHC,f4.0000SA_LHC,f3.3333SA_LHC,f2.5000SA_LHC,f2.0000SA_LHC,f1.3333SA_LHC,f1.0000SA_LHC,f0.6667SA_LHC,f0.5000SA_LHC,f0.3333SA_LHC,f0.2500SA_LHC,f0.2000SA_LHC,f0.1333SA_LHC,f0.1000SA_LHC,PGA_LHC,PGV_LHC
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_FAHS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-40.2135,175.573,6122550.1,2561016.88,6107067,2728976,4.4,4.4,168.28,226.32,166.39,224.74,-99999,-99999,0,150.82,149.29,nu,FAHS,D,270,Q3,0.67,Q1,60,Q3,0,-99999,-99999,0,0.25,45,0.425,45,Ristau2013&HarvardCMT,0.01043744,0.010452303,0.010616966,0.010806364,0.010626103,0.012588487,0.016464119,0.014082671,0.017235514,0.020509139,0.041882647,0.028408457,0.026163009,0.007970659,0.005059543,0.001804122,0.000985416,-99999,-99999,-99999,-99999,-99999,0.010418,0.007758
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_FKPS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-41.2879,174.7788,6122550.1,2561016.88,5989464,2658969,4.4,4.4,165.25,223.73,163.15,222.18,-99999,-99999,0,150.82,149.29,nu,FKPS,D,250,Q3,0.9,Q2,60,Q2,0,-99999,-99999,1,0.2,25,0.34,25,Ristau2013&HarvardCMT,0.023779352,0.023862439,0.024022976,0.024381461,0.024758376,0.024962351,0.028607801,0.049508194,0.088811514,0.048737226,0.051572941,0.075667125,0.036316257,0.010070852,0.004716257,0.001971662,0.001176692,-99999,-99999,-99999,-99999,-99999,0.023751,0.01303
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_FTPS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-41.1187,175.3274,6122550.1,2561016.88,6007173,2705417,4.4,4.4,184.65,238.59,182.54,236.96,-99999,-99999,0,150.82,149.29,nu,FTPS,D,410,Q2,1,Q1,90,Q3,0,-99999,-99999,1,0.25,20,0.425,20,Ristau2013&HarvardCMT,0.008770965,0.008826354,0.008927537,0.009122856,0.009731505,0.01431834,0.01624892,0.029454075,0.036457089,0.018198668,0.023264851,0.024964267,0.017016582,0.004283861,0.002300773,0.001173313,0.000699588,-99999,-99999,-99999,-99999,-99999,0.008757,0.004093
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_FXBS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-40.4614,175.226,6122550.1,2561016.88,6080365,2698754,4.4,4.4,143.75,208.56,141.76,207.02,-99999,-99999,0,150.82,149.29,nu,FXBS,D,210,Q3,1.5,Q3,500,Q3,0,-99999,-99999,0,0.2,40,0.34,40,Ristau2013&HarvardCMT,0.023707132,0.023868982,0.024339664,0.026185861,0.033963128,0.036047336,0.049191634,0.053405913,0.0633992,0.048469456,0.064853984,0.065484653,0.033961155,0.011983205,0.007734642,0.004481094,0.001843035,-99999,-99999,-99999,-99999,-99999,0.023649,0.016
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_HOCS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-40.6216,175.2794,6122550.1,2561016.88,6062458,2702819,4.4,4.4,153.73,215.58,151.68,214.02,-99999,-99999,0,150.82,149.29,nu,HOCS,D,600,Q3,1.8,Q3,300,Q3,0,-99999,-99999,0,0.2,25,0.34,25,Ristau2013&HarvardCMT,0.009103673,0.009189107,0.009347152,0.009612858,0.010017802,0.010542364,0.012908133,0.02328083,0.03609721,0.022882224,0.029346102,0.026031618,0.016563138,0.004228169,0.002830427,0.001561431,0.00152707,-99999,-99999,-99999,-99999,-99999,0.009077,0.004786
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_HSSS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-41.1519,174.9815,6122550.1,2561016.88,6004199,2676287,4.4,4.4,165.13,223.78,163.01,222.22,-99999,-99999,0,150.82,149.29,nu,HSSS,C,650,Q3,0.22,Q3,5,Q3,0,-99999,-99999,1,0.22,30,0.374,30,Ristau2013&HarvardCMT,0.01823655,0.0184898,0.019004843,0.01971028,0.021364225,0.030070153,0.032627705,0.058146913,0.075233717,0.034285734,0.028002081,0.029103007,0.016335782,0.003198909,0.00173146,0.000822509,0.000526872,-99999,-99999,-99999,-99999,-99999,0.018155,0.00523
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_HUKS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-39.2609,174.5681,6122550.1,2561016.88,6214819,2645361,4.4,4.4,124.99,196.02,123.79,194.39,-99999,-99999,0,150.82,149.29,nu,HUKS,D,350,Q3,0.7,Q1,60,Q3,0,-99999,-99999,0,0.29,33,0.493,33,Ristau2013&HarvardCMT,0.011031728,0.011113337,0.011254337,0.011327203,0.013591732,0.016212032,0.027367458,0.024219253,0.027330484,0.039587385,0.044222823,0.02378831,0.019857323,0.025476208,0.007296926,0.002274244,0.00120339,-99999,-99999,-99999,-99999,-99999,0.010989,0.00672
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_HWHS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-39.5851,174.2742,6122550.1,2561016.88,6179245,2619477,4.4,4.4,81.4,171.5,80.23,169.88,-99999,-99999,0,150.82,149.29,nu,HWHS,C,210,Q2,0.6,Q2,12,Q2,0,-99999,-99999,0,0.2,22,0.34,22,Ristau2013&HarvardCMT,0.007092497,0.007114246,0.007157937,0.007253023,0.007439621,0.007466363,0.00829647,0.014853328,0.008058089,0.009971445,0.014802943,0.01914771,0.016618522,0.006595752,0.004589885,0.001639801,0.000946122,-99999,-99999,-99999,-99999,-99999,0.007081,0.004946
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_INSS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-41.2335,174.9211,6122550.1,2561016.88,5995254,2671023,4.4,4.4,168.2,225.97,166.08,224.4,-99999,-99999,0,150.82,149.29,nu,INSS,B,800,Q3,0.5,Q2,0,Q3,0,-99999,-99999,1,0.25,43,0.425,43,Ristau2013&HarvardCMT,0.008719954,0.008884183,0.009175373,0.010768348,0.012104632,0.013385154,0.020326628,0.021884252,0.030303681,0.013101466,0.01415008,0.015102499,0.00603724,0.001864662,0.001167233,0.000613713,0.000291955,-99999,-99999,-99999,-99999,-99999,0.008612,0.00302
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_KIRS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-41.0769,175.23,6122550.1,2561016.88,6012029,2697356,4.4,4.4,175.34,231.58,173.23,229.98,-99999,-99999,0,150.82,149.29,nu,KIRS,C,430,Q3,0.43,Q1,20,Q3,0,-99999,-99999,1,0.29,15,0.493,15,Ristau2013&HarvardCMT,0.01849638,0.018624671,0.018806238,0.019127323,0.019653356,0.020300959,0.023014165,0.032794443,0.056043342,0.040949739,0.068656446,0.03050961,0.014956683,0.004571637,0.002336748,0.00142297,0.000817531,-99999,-99999,-99999,-99999,-99999,0.018451,0.008458
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_LHES,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-41.2117,174.9033,6122550.1,2561016.88,5997711,2669586,4.4,4.4,165.4,223.88,163.29,222.32,-99999,-99999,0,150.82,149.29,nu,LHES,D,240,Q3,1.16,Q3,280,Q3,0,-99999,-99999,0,0.3,28,0.51,28,Ristau2013&HarvardCMT,0.020817946,0.0209402,0.02125877,0.021164751,0.022114358,0.023884011,0.026945942,0.048109755,0.093441183,0.067685654,0.081361578,0.041002951,0.040443655,0.009064841,0.005706136,0.002941935,-99999,-99999,-99999,-99999,-99999,-99999,0.020775,0.009426
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_LHRS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-41.2047,174.8932,6122550.1,2561016.88,5998501,2668751,4.4,4.4,164.25,223.11,162.14,221.56,-99999,-99999,0,150.82,149.29,nu,LHRS,B,760,Q3,1.4,Q2,0,Q2,0,-99999,-99999,1,0.3,32,0.51,32,Ristau2013&HarvardCMT,0.010067152,0.010169171,0.010466755,0.010357184,0.010781039,0.015685321,0.01575474,0.025559123,0.032294266,0.03069189,0.021042295,0.027122417,0.01694776,0.003620856,0.001912279,0.000992985,-99999,-99999,-99999,-99999,-99999,-99999,0.010044,0.0046
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_LHUS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-41.2308,174.8936,6122550.1,2561016.88,5995601,2668726,4.4,4.4,166.44,224.65,164.33,223.08,-99999,-99999,0,150.82,149.29,nu,LHUS,D,212,Q1,2,Q3,225,Q3,0,-99999,-99999,1,0.26,20,0.442,20,Ristau2013&HarvardCMT,0.010802154,0.010841133,0.010926275,0.0110346,0.012384644,0.015732354,0.021129211,0.023207488,0.034142859,0.024089954,0.022458991,0.046776486,0.037079747,0.008611815,0.005821492,0.003020692,0.001485957,-99999,-99999,-99999,-99999,-99999,0.010785,0.007636
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_MGCS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-41.5077,173.9444,6122550.1,2561016.88,5966153,2588825,4.4,4.4,159.05,219.05,157.1,217.53,-99999,-99999,0,150.82,149.29,nu,MGCS,E,150,Q3,1,Q3,70,Q3,0,-99999,-99999,0,0.25,20,0.425,20,Ristau2013&HarvardCMT,0.02423251,0.024334743,0.024520097,0.024795159,0.025268534,0.025871271,0.028334246,0.039351573,0.0398341,0.049585263,0.071800835,0.06278613,0.035662452,0.008462334,0.004232052,0.002248696,0.001023388,-99999,-99999,-99999,-99999,-99999,0.02421,0.01126
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_MISS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-41.3149,174.8184,6122550.1,2561016.88,5986404,2662229,4.4,4.4,169.64,227,167.54,225.43,-99999,-99999,0,150.82,149.29,nu,MISS,D,200,Q1,1,Q1,60,Q1,0,-99999,-99999,1,0.27,35,0.459,35,Ristau2013&HarvardCMT,0.011564675,0.01169187,0.011988405,0.012324197,0.012424524,0.015643548,0.019648301,0.031273545,0.039414007,0.043110995,0.042577002,0.022611161,0.019512841,0.007809045,0.003608873,0.001545002,0.00068988,-99999,-99999,-99999,-99999,-99999,0.011509,0.004838
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_MOTS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-41.1247,173.0095,6122550.1,2561016.88,6009109,2510784,4.4,4.4,124.16,195.3,122.65,193.79,-99999,-99999,0,150.82,149.29,nu,MOTS,D,300,Q3,1.27,Q3,300,Q3,0,-99999,-99999,0,0.2,46,0.34,46,Ristau2013&HarvardCMT,0.009446876,0.009664761,0.009557463,0.011263946,0.015532728,0.024391265,0.020530137,0.019745965,0.024507436,0.01343475,0.017345289,0.016270459,0.008373233,0.001901226,0.002139367,0.000967318,0.000600084,-99999,-99999,-99999,-99999,-99999,0.009365,0.002599
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_MRZ,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-40.6605,175.5785,6122550.1,2561016.88,6057434,2728040,4.4,4.4,178.87,234.46,176.84,232.84,-99999,-99999,0,150.82,149.29,nu,MRZ,B,800,Q3,0.33,Q2,0,Q1,0,-99999,-99999,0,0.16,24,0.272,24,Ristau2013&HarvardCMT,0.006481163,0.006512095,0.006567087,0.006744428,0.006711277,0.00819926,0.011715939,0.016083175,0.018181824,0.013595641,0.018442792,0.021882295,0.006555312,0.002735397,0.001427824,0.000818283,0.000435413,0.00014223,-99999,-99999,-99999,-99999,0.006466,0.003708
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_NCBS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-41.2709,173.2837,6122550.1,2561016.88,5992838,2533754,4.4,4.4,132.71,200.79,131.02,199.3,-99999,-99999,0,150.82,149.29,nu,NCBS,D,210,Q3,0.7,Q2,50,Q3,0,-99999,-99999,0,0.27,30,0.459,30,Ristau2013&HarvardCMT,0.00922099,0.009366815,0.009730983,0.010003686,0.011069542,0.01455423,0.025573427,0.019845569,0.020139821,0.021429496,0.036379681,0.034722045,0.01587087,0.00442964,0.002634586,0.001120782,0.000474257,-99999,-99999,-99999,-99999,-99999,0.009206,0.005412
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_NELS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-41.2878,173.2742,6122550.1,2561016.88,5990960,2532958,4.4,4.4,134.71,202.15,133.02,200.66,-99999,-99999,0,150.82,149.29,nu,NELS,B,1000,Q3,0.8,Q2,3,Q3,0,-99999,-99999,0,0.25,22,0.425,22,Ristau2013&HarvardCMT,0.016710302,0.016819281,0.01699013,0.017220023,0.017464882,0.02015664,0.027976465,0.034217272,0.055253409,0.037482656,0.06674003,0.044740846,0.022454247,0.008135872,0.007692863,0.001478019,0.000825183,-99999,-99999,-99999,-99999,-99999,0.016697,0.008415
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_NLMS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-41.2665,173.2768,6122550.1,2561016.88,5993322,2533183,4.4,4.4,132.35,200.56,130.66,199.07,-99999,-99999,0,150.82,149.29,nu,NLMS,C,460,Q3,0.22,Q1,20,Q3,0,-99999,-99999,0,0.25,20,0.425,20,Ristau2013&HarvardCMT,0.015747263,0.015946638,0.016298423,0.016877988,0.018252955,0.024849946,0.031139718,0.042893645,0.049014302,0.025522521,0.036668949,0.027207749,0.010853797,0.002522434,0.001601112,0.000719836,0.000348131,-99999,-99999,-99999,-99999,-99999,0.015647,0.004391
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_NNZ,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-41.2171,173.3795,6122550.1,2561016.88,5998774,2541856,4.4,4.4,125.41,196.15,123.68,194.68,-99999,-99999,0,150.82,149.29,nu,NNZ,B,1200,Q3,-1,Q1,0,Q3,0,-99999,-99999,0,0.1,40,0.17,40,Ristau2013&HarvardCMT,0.007489662,0.007741063,0.008249542,0.010023721,0.00946649,0.015514797,0.019967544,0.017861866,0.020841864,0.014536119,0.025465432,0.012721303,0.005010278,0.001776794,0.001194911,0.000561544,0.000364445,0.000155526,0.00008185,0.000048536,-99999,-99999,0.007434,0.002805
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_NPCS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-39.0624,174.0734,6122550.1,2561016.88,6237501,2602951,4.4,4.4,122.5,194.25,120.93,192.48,-99999,-99999,0,150.82,149.29,nu,NPCS,D,350,Q3,1.3,Q3,200,Q3,0,-99999,-99999,0,0.3,28,0.51,28,Ristau2013&HarvardCMT,0.005297798,0.005373926,0.00552694,0.005867304,0.005972096,0.009772514,0.02699339,0.013405169,0.011184586,0.010080152,0.015770163,0.007617518,0.004235744,0.003147823,0.001742844,0.000798326,-99999,-99999,-99999,-99999,-99999,-99999,0.005268,0.001651
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_OTKS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-40.7549,175.1438,6122550.1,2561016.88,6047957,2690990,4.4,4.4,149.63,212.62,147.56,211.08,-99999,-99999,0,150.82,149.29,nu,OTKS,D,210,Q3,2,Q1,180,Q3,0,-99999,-99999,0,0.32,30,0.544,30,Ristau2013&HarvardCMT,0.024814109,0.025018245,0.025432744,0.026700677,0.027442793,0.033276474,0.047173218,0.091123724,0.058996043,0.036252112,0.030642787,0.040560134,0.020399803,0.006038622,0.002832694,0.001812221,-99999,-99999,-99999,-99999,-99999,-99999,0.02475,0.009906
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_PFAS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-41.1385,174.8461,6122550.1,2561016.88,6005940,2664958,4.4,4.4,156.16,217.15,154.05,215.62,-99999,-99999,0,150.82,149.29,nu,PFAS,B,1000,Q3,0.13,Q1,0,Q2,0,-99999,-99999,1,0.23,45,0.391,45,Ristau2013&HarvardCMT,0.018815833,0.019146626,0.020101479,0.019728409,0.021403764,0.032506567,0.03965778,0.056965999,0.045486897,0.025596492,0.025642021,0.018891959,0.011455449,0.0031118,0.00216166,0.001518304,0.000758667,-99999,-99999,-99999,-99999,-99999,0.018736,0.005403
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_PGMS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-41.2245,174.8794,6122550.1,2561016.88,5996331,2667551,4.4,4.4,165.13,223.67,163.02,222.11,-99999,-99999,0,150.82,149.29,nu,PGMS,D,200,Q2,2,Q2,250,Q3,0,-99999,-99999,1,0.3,22,0.51,22,Ristau2013&HarvardCMT,0.019875604,0.01998322,0.020192103,0.020499387,0.020990336,0.022166465,0.025352454,0.039835608,0.080155395,0.038538759,0.03739706,0.066889975,0.042897252,0.010044208,0.004512417,0.003329561,-99999,-99999,-99999,-99999,-99999,-99999,0.019796,0.01049
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_PHFS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-41.2526,174.9045,6122550.1,2561016.88,5993161,2669588,4.4,4.4,168.87,226.46,166.76,224.89,-99999,-99999,0,150.82,149.29,nu,PHFS,B,1000,Q3,0.25,Q3,0,Q3,0,-99999,-99999,1,0.18,35,0.306,35,Ristau2013&HarvardCMT,0.026318616,0.026919699,0.02789553,0.030900608,0.035094574,0.05356656,0.044007098,0.104279011,0.096658615,0.029646391,0.023113602,0.020030492,0.012765434,0.003122194,0.001721695,0.001026186,0.000488074,0.000203713,-99999,-99999,-99999,-99999,0.026137,0.007249
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_PNBS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-40.3489,175.6076,6122550.1,2561016.88,6091952,2731469,4.4,4.4,172.78,229.67,170.85,228.07,-99999,-99999,0,150.82,149.29,nu,PNBS,D,270,Q3,0.7,Q3,60,Q3,0,-99999,-99999,0,0.3,50,0.51,50,Ristau2013&HarvardCMT,0.00539919,0.005460238,0.005508025,0.006287703,0.006163466,0.00759621,0.011809445,0.015300238,0.013317097,0.013672054,0.018655715,0.012239167,0.005957846,0.002516283,0.001615331,0.001297614,-99999,-99999,-99999,-99999,-99999,-99999,0.00539,0.00239
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_POLS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-41.1314,174.8391,6122550.1,2561016.88,6006740,2664387,4.4,4.4,155.18,216.44,153.07,214.91,-99999,-99999,0,150.82,149.29,nu,POLS,C,250,Q2,0.4,Q1,25,Q2,0,-99999,-99999,1,0.23,22,0.391,22,Ristau2013&HarvardCMT,0.047945151,0.048040127,0.048153729,0.048306573,0.048116497,0.054965409,0.051941609,0.065444412,0.122779385,0.113178687,0.155345552,0.163428638,0.05238699,0.014208336,0.008255545,0.003445834,0.002268621,-99999,-99999,-99999,-99999,-99999,0.04792,0.02691
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_POTS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-41.2722,174.7746,6122550.1,2561016.88,5991217,2658659,4.4,4.4,163.65,222.58,161.55,221.03,-99999,-99999,0,150.82,149.29,nu,POTS,B,1000,Q3,-1,Q1,0,Q2,0,-99999,-99999,1,0.22,22,0.374,22,Ristau2013&HarvardCMT,0.01545597,0.015573124,0.015797492,0.016080646,0.017531832,0.023880357,0.021472231,0.042370324,0.05453962,0.028279772,0.028349212,0.021723792,0.014344647,0.002724671,0.001889458,0.001176917,0.000534459,-99999,-99999,-99999,-99999,-99999,0.015423,0.005168
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_QCCS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-41.2796,174.0231,6122550.1,2561016.88,5991403,2595696,4.4,4.4,135.81,202.87,133.82,201.42,-99999,-99999,0,150.82,149.29,nu,QCCS,D,270,Q3,0.28,Q1,20,Q3,0,-99999,-99999,0,0.3,43,0.51,43,Ristau2013&HarvardCMT,0.023662296,0.023984966,0.024308146,0.025567887,0.025167677,0.030320766,0.039188466,0.072183568,0.095355343,0.090567247,0.045771672,0.030042619,0.010137241,0.002797134,0.00130071,0.000957014,-99999,-99999,-99999,-99999,-99999,-99999,0.023588,0.007365
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_QRZ,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-40.8255,172.5291,6122550.1,2561016.88,6042222,2470314,4.4,4.4,121.09,193.66,119.91,192.04,-99999,-99999,0,150.82,149.29,nu,QRZ,B,1000,Q3,-1,Q1,0,Q3,0,-99999,-99999,0,0.15,43,0.255,43,Ristau2013&HarvardCMT,0.002777305,0.002806114,0.003681105,0.004229535,0.004934272,0.005080393,0.007471414,0.005604988,0.007357781,0.009092855,0.006474132,0.002772238,0.001805402,0.000890557,0.000547625,0.000345069,0.000188332,0.00008669,-99999,-99999,-99999,-99999,0.002767,0.001236
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_RQGS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-41.2965,174.7812,6122550.1,2561016.88,5988507,2659150,4.4,4.4,166.13,224.39,164.03,222.83,-99999,-99999,0,150.82,149.29,nu,RQGS,D,246,Q1,0.6,Q1,46,Q1,0,-99999,-99999,1,0.2,25,0.34,25,Ristau2013&HarvardCMT,0.018396431,0.018466754,0.01858823,0.018963609,0.019639579,0.022298193,0.025268673,0.040658135,0.040748901,0.035510118,0.046828252,0.056449391,0.079821867,0.010663158,0.005534392,0.001987448,0.001153159,-99999,-99999,-99999,-99999,-99999,0.018338,0.01135
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_SNZO,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-41.3087,174.7042,6122550.1,2561016.88,5987272,2652730,4.4,4.4,163.43,222.47,161.33,220.92,-99999,-99999,0,150.82,149.29,nu,SNZO,B,1000,Q3,-1,Q3,0,Q3,0,-99999,-99999,0,0.14,22,0.238,22,Ristau2013&HarvardCMT,0.012447745,0.013050248,0.014329336,0.017673439,0.037958983,0.031074914,0.016825338,0.026693517,0.024392839,0.015711255,0.020002539,0.038238739,0.01548974,0.003620098,0.001789824,0.001061032,0.000466065,0.000249484,0.000143016,-99999,-99999,-99999,0.01209,0.004948
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_SOCS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-41.2043,174.9159,6122550.1,2561016.88,5998505,2670660,4.4,4.4,165.5,223.96,163.39,222.4,-99999,-99999,0,150.82,149.29,nu,SOCS,D,300,Q3,1.2,Q3,140,Q3,0,-99999,-99999,1,0.22,23,0.374,23,Ristau2013&HarvardCMT,0.03220822,0.032385522,0.032694512,0.033222765,0.03324641,0.037979711,0.045949029,0.060181692,0.099530481,0.08386655,0.096812828,0.082255,0.076827746,0.012453654,0.005088342,0.002254834,0.001236478,-99999,-99999,-99999,-99999,-99999,0.032151,0.01314
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_TEPS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-41.2906,174.7811,6122550.1,2561016.88,5989166,2659155,4.4,4.4,165.6,224.06,163.5,222.51,-99999,-99999,0,150.82,149.29,nu,TEPS,D,267,Q1,1.2,Q1,120,Q2,0,-99999,-99999,1,0.4,18,0.68,18,Ristau2013&HarvardCMT,0.015019479,0.015044553,0.015106566,0.015192869,0.015342684,0.016312007,0.019079562,0.026546531,0.030084185,0.033928892,0.050554406,0.049118605,0.034565935,0.009586764,0.007458965,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.015005,0.009448
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_TFSS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-41.2754,174.7831,6122550.1,2561016.88,5990846,2659356,4.4,4.4,164.37,223.08,162.26,221.53,-99999,-99999,0,150.82,149.29,nu,TFSS,D,274,Q1,1.3,Q2,110,Q2,0,-99999,-99999,1,0.25,26,0.425,26,Ristau2013&HarvardCMT,0.023466399,0.023594277,0.0239006,0.024780353,0.02516012,0.031697711,0.040226371,0.058403041,0.109021564,0.053657422,0.07670812,0.059603168,0.040669068,0.00778583,0.004441658,0.004171228,0.001464254,-99999,-99999,-99999,-99999,-99999,0.023405,0.009656
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_TMDS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-41.0781,175.1554,6122550.1,2561016.88,6012053,2691088,4.4,4.4,170.52,227.88,168.41,226.29,-99999,-99999,0,150.82,149.29,nu,TMDS,B,800,Q3,0.35,Q2,10,Q3,0,-99999,-99999,1,0.33,35,0.561,35,Ristau2013&HarvardCMT,0.014603234,0.014879009,0.015459952,0.015577355,0.017513434,0.028425888,0.033582319,0.025514562,0.057237785,0.028616428,0.026957684,0.032877929,0.013827526,0.003651239,0.001896772,0.001388423,-99999,-99999,-99999,-99999,-99999,-99999,0.014465,0.005403
2376455,2005-03-13T15:08:13.134000Z,20050313_150813_TSFS,5.36,0.06,Slab,U,0,317,86,-6.70E+01,simulps,-40.1015,173.5983,-40.8494,172.8211,6122550.1,2561016.88,6039663,2494900,4.4,4.4,106.01,184.39,104.75,182.82,-99999,-99999,0,150.82,149.29,nu,TSFS,B,1000,Q3,0.38,Q2,0,Q3,0,-99999,-99999,0,0.23,43,0.391,43,Ristau2013&HarvardCMT,0.010840452,0.010869002,0.011172064,0.011049511,0.011784861,0.016447614,0.021256668,0.020832425,0.027847479,0.030720918,0.044944056,0.037925894,0.01616482,0.004804681,0.003612522,0.002652013,0.001555249,-99999,-99999,-99999,-99999,-99999,0.010836,0.006296
