SEGMENT,lat,lon,NORTHING,EASTING,DEPTH,SLIP,STRIKE,DIP,RAKE,WIDTH,LENGTH,RUPTURE TIME
1,-43.51,172.74,5316.98145,9115.70117,12265.7695,0,54,65,118.459,1000,1000,1.864
1,-43.51,172.74,5904.7666,9924.71777,12265.7695,0,54,65,118.459,1000,1000,2.027
1,-43.51,172.74,6492.55176,10733.7344,12265.7695,0,54,65,118.459,1000,1000,2.202
1,-43.51,172.74,7080.33691,11542.752,12265.7695,0,54,65,118.459,1000,1000,2.385
1,-43.51,172.74,7668.12207,12351.7686,12265.7695,0,54,65,118.459,1000,1000,2.576
1,-43.51,172.74,-3841.70215,-2771.14624,13172.0771,0,54,65,118.459,1000,1000,2.413
1,-43.51,172.74,-3253.91699,-1962.12915,13172.0771,0,54,65,118.459,1000,1000,2.215
1,-43.51,172.74,-2666.13184,-1153.11206,13172.0771,0,54,65,118.459,1000,1000,2.022
1,-43.51,172.74,-2078.34644,-344.095215,13172.0771,0,54,65,118.459,1000,1000,1.837
1,-43.51,172.74,-1490.56128,464.921875,13172.0771,0,54,65,118.459,1000,1000,1.663
1,-43.51,172.74,-902.776123,1273.93896,13172.0771,0.01,54,65,118.459,1000,1000,1.504
1,-43.51,172.74,-314.990723,2082.95581,13172.0771,0.05,54,65,118.459,1000,1000,1.363
1,-43.51,172.74,272.794434,2891.9729,13172.0771,0.13,54,65,118.459,1000,1000,1.249
1,-43.51,172.74,860.57959,3700.98999,13172.0771,0.23,54,65,118.459,1000,1000,1.169
1,-43.51,172.74,1448.36475,4510.00684,13172.0771,0.28,54,65,118.459,1000,1000,1.13
1,-43.51,172.74,2036.1499,5319.02441,13172.0771,0.24,54,65,118.459,1000,1000,1.135
1,-43.51,172.74,2623.93506,6128.04102,13172.0771,0.14,54,65,118.459,1000,1000,1.186
