segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupture time (s),length (m),width (m)
1,175.85,-40.62,32487.1133,0.0,213,56,247.363,4.584,2000,2000
1,175.85,-40.62,32487.1133,0.0,213,56,247.363,5.166,2000,2000
1,175.85,-40.62,32487.1133,0.0,213,56,247.363,5.753,2000,2000
1,175.85,-40.62,32487.1133,0.0,213,56,247.363,6.344,2000,2000
1,175.85,-40.62,34145.1875,0.0,213,56,247.363,6.044,2000,2000
1,175.85,-40.62,34145.1875,0.0,213,56,247.363,5.475,2000,2000
1,175.85,-40.62,34145.1875,0.0,213,56,247.363,4.917,2000,2000
1,175.85,-40.62,34145.1875,0.0,213,56,247.363,4.371,2000,2000
1,175.85,-40.62,34145.1875,0.0,213,56,247.363,3.846,2000,2000
1,175.85,-40.62,34145.1875,0.0,213,56,247.363,3.35,2000,2000
1,175.85,-40.62,34145.1875,0.0,213,56,247.363,2.9,2000,2000
1,175.85,-40.62,34145.1875,0.13,213,56,247.363,2.522,2000,2000
1,175.85,-40.62,34145.1875,0.99,213,56,247.363,2.256,2000,2000
1,175.85,-40.62,34145.1875,2.66,213,56,247.363,2.147,2000,2000
1,175.85,-40.62,34145.1875,2.55,213,56,247.363,2.221,2000,2000
1,175.85,-40.62,34145.1875,0.87,213,56,247.363,2.46,2000,2000
1,175.85,-40.62,34145.1875,0.1,213,56,247.363,2.819,2000,2000
1,175.85,-40.62,34145.1875,0.0,213,56,247.363,3.258,2000,2000
1,175.85,-40.62,34145.1875,0.0,213,56,247.363,3.746,2000,2000
1,175.85,-40.62,34145.1875,0.0,213,56,247.363,4.267,2000,2000
1,175.85,-40.62,34145.1875,0.0,213,56,247.363,4.809,2000,2000
1,175.85,-40.62,34145.1875,0.0,213,56,247.363,5.365,2000,2000
1,175.85,-40.62,34145.1875,0.0,213,56,247.363,5.932,2000,2000
1,175.85,-40.62,34145.1875,0.0,213,56,247.363,6.507,2000,2000
1,175.85,-40.62,35803.2617,0.0,213,56,247.363,6.275,2000,2000
1,175.85,-40.62,35803.2617,0.0,213,56,247.363,5.73,2000,2000
1,175.85,-40.62,35803.2617,0.0,213,56,247.363,5.2,2000,2000
1,175.85,-40.62,35803.2617,0.0,213,56,247.363,4.689,2000,2000
1,175.85,-40.62,35803.2617,0.0,213,56,247.363,4.205,2000,2000
1,175.85,-40.62,35803.2617,0.0,213,56,247.363,3.76,2000,2000
1,175.85,-40.62,35803.2617,0.0,213,56,247.363,3.368,2000,2000
1,175.85,-40.62,35803.2617,0.09,213,56,247.363,3.052,2000,2000
1,175.85,-40.62,35803.2617,0.71,213,56,247.363,2.839,2000,2000
1,175.85,-40.62,35803.2617,1.92,213,56,247.363,2.755,2000,2000
1,175.85,-40.62,35803.2617,1.84,213,56,247.363,2.812,2000,2000
1,175.85,-40.62,35803.2617,0.63,213,56,247.363,3.001,2000,2000
1,175.85,-40.62,35803.2617,0.08,213,56,247.363,3.299,2000,2000
1,175.85,-40.62,35803.2617,0.0,213,56,247.363,3.678,2000,2000
1,175.85,-40.62,35803.2617,0.0,213,56,247.363,4.115,2000,2000
1,175.85,-40.62,35803.2617,0.0,213,56,247.363,4.592,2000,2000
1,175.85,-40.62,35803.2617,0.0,213,56,247.363,5.098,2000,2000
1,175.85,-40.62,35803.2617,0.0,213,56,247.363,5.625,2000,2000
1,175.85,-40.62,35803.2617,0.0,213,56,247.363,6.168,2000,2000
1,175.85,-40.62,35803.2617,0.0,213,56,247.363,6.722,2000,2000
1,175.85,-40.62,37461.3359,0.0,213,56,247.363,6.556,2000,2000
1,175.85,-40.62,37461.3359,0.0,213,56,247.363,6.038,2000,2000
1,175.85,-40.62,37461.3359,0.0,213,56,247.363,5.538,2000,2000
1,175.85,-40.62,37461.3359,0.0,213,56,247.363,5.062,2000,2000
1,175.85,-40.62,37461.3359,0.0,213,56,247.363,4.619,2000,2000
1,175.85,-40.62,37461.3359,0.0,213,56,247.363,4.219,2000,2000
1,175.85,-40.62,37461.3359,0.0,213,56,247.363,3.876,2000,2000
1,175.85,-40.62,37461.3359,0.03,213,56,247.363,3.607,2000,2000
1,175.85,-40.62,37461.3359,0.24,213,56,247.363,3.431,2000,2000
1,175.85,-40.62,37461.3359,0.64,213,56,247.363,3.362,2000,2000
1,175.85,-40.62,37461.3359,0.61,213,56,247.363,3.409,2000,2000
1,175.85,-40.62,37461.3359,0.21,213,56,247.363,3.565,2000,2000
1,175.85,-40.62,37461.3359,0.0,213,56,247.363,3.817,2000,2000
1,175.85,-40.62,37461.3359,0.0,213,56,247.363,4.147,2000,2000
1,175.85,-40.62,37461.3359,0.0,213,56,247.363,4.537,2000,2000
1,175.85,-40.62,37461.3359,0.0,213,56,247.363,4.973,2000,2000
1,175.85,-40.62,37461.3359,0.0,213,56,247.363,5.442,2000,2000
1,175.85,-40.62,37461.3359,0.0,213,56,247.363,5.938,2000,2000
1,175.85,-40.62,37461.3359,0.0,213,56,247.363,6.454,2000,2000
1,175.85,-40.62,37461.3359,0.0,213,56,247.363,6.984,2000,2000
1,175.85,-40.62,39119.4141,0.0,213,56,247.363,6.881,2000,2000
1,175.85,-40.62,39119.4141,0.0,213,56,247.363,6.389,2000,2000
1,175.85,-40.62,39119.4141,0.0,213,56,247.363,5.92,2000,2000
1,175.85,-40.62,39119.4141,0.0,213,56,247.363,5.479,2000,2000
1,175.85,-40.62,39119.4141,0.0,213,56,247.363,5.074,2000,2000
1,175.85,-40.62,39119.4141,0.0,213,56,247.363,4.714,2000,2000
1,175.85,-40.62,39119.4141,0.0,213,56,247.363,4.411,2000,2000
1,175.85,-40.62,39119.4141,0.0,213,56,247.363,4.178,2000,2000
1,175.85,-40.62,39119.4141,0.04,213,56,247.363,4.028,2000,2000
1,175.85,-40.62,39119.4141,0.1,213,56,247.363,3.97,2000,2000
1,175.85,-40.62,39119.4141,0.09,213,56,247.363,4.009,2000,2000
1,175.85,-40.62,39119.4141,0.03,213,56,247.363,4.142,2000,2000
