SEGMENT,lat,lon,NORTHING,EASTING,DEPTH,SLIP,STRIKE,DIP,RAKE,WIDTH,LENGTH,RUPTURE TIME
1,-43.55,172.17,-2727.72,5726.92,6728.7,2.18,266,82,199.922,1000,1000,11.379
1,-43.55,172.17,-2797.48,4729.36,6728.7,2.22,266,82,199.922,1000,1000,10.966
1,-43.55,172.17,-2867.24,3731.8,6728.7,2.25,266,82,199.922,1000,1000,10.563
1,-43.55,172.17,-2936.99,2734.23,6728.7,2.26,266,82,199.922,1000,1000,10.172
1,-43.55,172.17,-3006.75,1736.67,6728.7,2.26,266,82,199.922,1000,1000,9.798
1,-43.55,172.17,-3076.5,739.1,6728.7,2.25,266,82,199.922,1000,1000,9.446
1,-43.55,172.17,-3146.26,-258.46,6728.7,2.22,266,82,199.922,1000,1000,9.126
1,-43.55,172.17,-3216.02,-1256.03,6728.7,2.17,266,82,199.922,1000,1000,8.85
1,-43.55,172.17,-3285.77,-2253.59,6728.7,2.11,266,82,199.922,1000,1000,8.635
1,-43.55,172.17,-3355.53,-3251.15,6728.7,2.04,266,82,199.922,1000,1000,8.499
1,-43.55,172.17,-3425.28,-4248.72,6728.7,1.96,266,82,199.922,1000,1000,8.459
1,-43.55,172.17,-3495.04,-5246.28,6728.7,1.87,266,82,199.922,1000,1000,8.519
1,-43.55,172.17,-3564.8,-6243.85,6728.7,1.77,266,82,199.922,1000,1000,8.671
1,-43.55,172.17,-4082.4,-7809.97,6728.7,1.67,300,82,199.922,1000,1000,8.9
1,-43.55,172.17,-3582.4,-8676,6728.7,1.56,300,82,199.922,1000,1000,9.185
1,-43.55,172.17,-3082.4,-9542.02,6728.7,1.45,300,82,199.922,1000,1000,9.512
1,-43.55,172.17,-2582.4,-10408.05,6728.7,1.34,300,82,199.922,1000,1000,9.868
1,-43.55,172.17,-2082.4,-11274.07,6728.7,1.23,300,82,199.922,1000,1000,10.246
1,-43.55,172.17,-1582.4,-12140.1,6728.7,1.12,300,82,199.922,1000,1000,10.64
1,-43.55,172.17,-1082.4,-13006.12,6728.7,1.01,300,82,199.922,1000,1000,11.045
