segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupture time (s),length (m),width (m)
1,178.4948,-38.8776,37636.0391,0.0,60,45,120.638,3.393,2000,2000
1,178.4948,-38.8776,37636.0391,0.0,60,45,129.392,3.868,2000,2000
1,178.4948,-38.8776,37636.0391,0.0,60,45,300.0,4.393,2000,2000
1,178.4948,-38.8776,37636.0391,0.0,60,45,300.0,4.952,2000,2000
1,178.4948,-38.8776,37636.0391,0.0,60,45,300.0,5.535,2000,2000
1,178.4948,-38.8776,37636.0391,0.0,60,45,300.0,6.135,2000,2000
1,178.4948,-38.8776,37636.0391,0.0,60,45,300.0,6.747,2000,2000
1,178.4948,-38.8776,37636.0391,0.0,60,45,300.0,7.369,2000,2000
1,178.4948,-38.8776,37636.0391,0.0,60,45,112.1,7.998,2000,2000
1,178.4948,-38.8776,37636.0391,0.0,60,45,112.1,8.633,2000,2000
1,178.4948,-38.8776,37636.0391,0.0,60,45,300.0,9.272,2000,2000
1,178.4948,-38.8776,39050.2539,0.28,60,45,119.808,19.778,2000,2000
1,178.4948,-38.8776,39050.2539,0.32,60,45,119.808,19.122,2000,2000
1,178.4948,-38.8776,39050.2539,0.35,60,45,119.808,18.468,2000,2000
1,178.4948,-38.8776,39050.2539,0.36,60,45,119.808,17.816,2000,2000
